"","GeneSymbol","logFC","AveExpr","t","P.Value","adj.P.Val","logFC_Cancer_vs_Normal","B","GeneName","ENTREZID"
"233458_at","POLR3E",-1.02448485507078,6.14684542531818,-9.80483060975853,2.1154976578799e-17,2.94088061135478e-16,1.02448485507078,28.7541758858922,"RNA polymerase III subunit E","55718"
"207968_s_at","MEF2C",-1.41459052720205,5.3281632,-9.79683558993121,2.21484780809406e-17,3.06807205238263e-16,1.41459052720205,28.7086199196577,"myocyte enhancer factor 2C","4208"
"202800_at","SLC1A3",-1.75636104320592,6.46463939667424,-9.79648268354804,2.21933888031814e-17,3.07273621882488e-16,1.75636104320592,28.7066091773471,"solute carrier family 1 member 3","6507"
"201506_at","TGFBI",-1.59145496385328,10.4300667275909,-9.79451130738214,2.24459414895652e-17,3.10504342020757e-16,1.59145496385328,28.6953771445929,"transforming growth factor beta induced","7045"
"226142_at","GLIPR1",-1.74831435352252,6.87960103331061,-9.78881056712675,2.31925086535988e-17,3.20295632896063e-16,1.74831435352252,28.6628988279927,"GLI pathogenesis related 1","11010"
"238350_at","UBN2",-1.0428527787619,4.93940729704545,-9.76983355924871,2.58608114017122e-17,3.54904584183889e-16,1.0428527787619,28.5548042617712,"ubinuclein 2","254048"
"221747_at","TNS1",-2.96698842923165,7.96551287714394,-9.7628916514106,2.69115967345272e-17,3.68769812396058e-16,2.96698842923165,28.5152708956609,"tensin 1","7145"
"208747_s_at","C1S",-1.91123890854182,10.8750194969015,-9.74924901651931,2.91023451460249e-17,3.97693256900502e-16,1.91123890854182,28.4375907386457,"complement C1s","716"
"201211_s_at","DDX3X",-1.27571060757014,6.79361918122727,-9.74756130437016,2.93854390081452e-17,4.01361198543676e-16,1.27571060757014,28.4279822414741,"DEAD-box helicase 3 X-linked","1654"
"AFFX-HUMISGF3A/M97935_5_at","STAT1",-2.05447582159974,6.18670857600758,-9.74116097110521,3.04842034077843e-17,4.15538225210822e-16,2.05447582159974,28.3915462458064,"signal transducer and activator of transcription 1","6772"
"238481_at","MGP",-3.68352833581595,5.80005226811364,-9.73997730519213,3.06918517193975e-17,4.17951928457798e-16,3.68352833581595,28.3848082628806,"matrix Gla protein","4256"
"201859_at","SRGN",-1.24054501953796,11.0122153729924,-9.73950328043039,3.07754040662732e-17,4.18985362879354e-16,1.24054501953796,28.3821099281863,"serglycin","5552"
"229274_at","GNAS",-1.16250460728314,7.27977900025,-9.73659654271958,3.12927339395265e-17,4.25392896107313e-16,1.16250460728314,28.3655641029723,"GNAS complex locus","2778"
"244043_at","TFDP2",-1.38976823748777,5.35190296930303,-9.7356688291958,3.14596636855222e-17,4.27449580518371e-16,1.38976823748777,28.3602835108765,"transcription factor Dp-2","7029"
"227219_x_at","MAP1LC3A",-1.05544855877992,7.49507329663636,-9.72988448210319,3.25206989631631e-17,4.41208242136711e-16,1.05544855877992,28.3273605585809,"microtubule associated protein 1 light chain 3 alpha","84557"
"223743_s_at","MRPL4",-1.14222593467053,7.17060479309848,-9.7287792484251,3.27274591619047e-17,4.43683072074669e-16,1.14222593467053,28.3210702269655,"mitochondrial ribosomal protein L4","51073"
"204597_x_at","STC1",-1.99818431833719,6.31357918369697,-9.72508117870521,3.34288504097619e-17,4.52518543241826e-16,1.99818431833719,28.3000238640648,"stanniocalcin 1","6781"
"218045_x_at","PTMS",-1.42877354857915,6.53476544213636,-9.72455745110208,3.35293873156969e-17,4.53767141456863e-16,1.42877354857915,28.2970433440122,"parathymosin","5763"
"210273_at","PCDH7",-1.73635047645688,5.95264265903788,-9.71161652018666,3.61116688660185e-17,4.87266904059616e-16,1.73635047645688,28.2234051951294,"protocadherin 7","5099"
"227923_at","SHANK3",-2.06625979522393,6.42171865217424,-9.70855390688143,3.67512659344745e-17,4.95530324282957e-16,2.06625979522393,28.205980276835,"SH3 and multiple ankyrin repeat domains 3","85358"
"204392_at","CAMK1",-1.1751939125933,6.04850173820455,-9.70772624926021,3.69260450375057e-17,4.97518854713066e-16,1.1751939125933,28.2012714256768,"calcium/calmodulin dependent protein kinase I","8536"
"203382_s_at","APOE",-2.2105001649987,8.25471543972727,-9.70346199137981,3.78397662917598e-17,5.08951838130865e-16,2.2105001649987,28.1770115317015,"apolipoprotein E","348"
"205285_s_at","FYB1",-1.48728152225997,5.61193575866667,-9.70282779487574,3.79775710959877e-17,5.10554143022652e-16,1.48728152225997,28.1734036593433,"FYN binding protein 1","2533"
"1554390_s_at","ACTR2",-1.16801852815186,8.23525974586364,-9.6978599881631,3.90744868753594e-17,5.23883661086384e-16,1.16801852815186,28.1451437188508,"actin related protein 2","10097"
"1554867_a_at","PRR16",-1.02607255095366,5.50515502588636,-9.69771652624742,3.91066290315106e-17,5.24186060872234e-16,1.02607255095366,28.1443276548797,"proline rich 16","51334"
"203579_s_at","SLC7A6",-1.04717539959202,5.64840780367424,-9.69741112120373,3.91751418395623e-17,5.24975705901488e-16,1.04717539959202,28.1425904057007,"solute carrier family 7 member 6","9057"
"200839_s_at","CTSB",-1.08185035157014,11.4795063899242,-9.69234327743603,4.03296660180469e-17,5.39257639896482e-16,1.08185035157014,28.1137640906101,"cathepsin B","1508"
"211062_s_at","CPZ",-1.44968198069369,6.07027392982576,-9.69179645565589,4.04562501112357e-17,5.40817964506556e-16,1.44968198069369,28.1106538729054,"carboxypeptidase Z","8532"
"206359_at","SOCS3",-1.22206493718275,5.63114446197727,-9.6875296472484,4.14576811416771e-17,5.53123161644997e-16,1.22206493718275,28.086386087598,"suppressor of cytokine signaling 3","9021"
"202760_s_at","PALM2AKAP2",-1.72505834658944,8.42147323875758,-9.68372293688658,4.23719727343079e-17,5.64082690345334e-16,1.72505834658944,28.0647366502754,"PALM2 and AKAP2 fusion","445815"
"221477_s_at","SOD2",-1.48704531355984,9.36430447557576,-9.68161768278952,4.28862173338653e-17,5.70409102745881e-16,1.48704531355984,28.0527643082327,"superoxide dismutase 2","6648"
"215501_s_at","DUSP10",-1.10980364494723,6.1311149979697,-9.68138840930312,4.29425958084315e-17,5.70984052973247e-16,1.10980364494723,28.0514604821738,"dual specificity phosphatase 10","11221"
"209395_at","CHI3L1",-4.4129856949781,7.2075068145303,-9.67406494295897,4.47828562808485e-17,5.94152552088181e-16,4.4129856949781,28.0098163261284,"chitinase 3 like 1","1116"
"205303_at","KCNJ8",-2.02549824602058,6.37630333965151,-9.66983957725652,4.5880179580623e-17,6.07384701833066e-16,2.02549824602058,27.9857916213754,"potassium inwardly rectifying channel subfamily J member 8","3764"
"205779_at","RAMP2",-1.56327704039124,6.4530860059697,-9.66294197215674,4.77293848386732e-17,6.29578797600593e-16,1.56327704039124,27.9465768316127,"receptor activity modifying protein 2","10266"
"213943_at","TWIST1",-2.25327003871171,5.06209846649242,-9.65923232028582,4.87544653351556e-17,6.4279006322634e-16,2.25327003871171,27.9254883969691,"twist family bHLH transcription factor 1","7291"
"217373_x_at","MDM2",-1.37049189360617,4.83017796930303,-9.65869671282105,4.89042713494424e-17,6.44609700103848e-16,1.37049189360617,27.9224437172929,"MDM2 proto-oncogene","4193"
"207239_s_at","CDK16",-1.14893190770013,6.29811114406818,-9.65761210336568,4.92090371096048e-17,6.48314241919914e-16,1.14893190770013,27.9162783041723,"cyclin dependent kinase 16","5127"
"222218_s_at","PILRA",-1.31734861025997,5.88558946545455,-9.65512482542255,4.99151113043444e-17,6.56825201098684e-16,1.31734861025997,27.9021399305817,"paired immunoglobin like type 2 receptor alpha","29992"
"1557080_s_at","ITGBL1",-3.26246566998197,6.49329364766667,-9.64742282221781,5.21662288229731e-17,6.84142135019442e-16,3.26246566998197,27.8583635595977,"integrin subunit beta like 1","9358"
"218084_x_at","FXYD5",-1.306770802,9.1896682054697,-9.64731703437563,5.21978427254471e-17,6.84392578180772e-16,1.306770802,27.8577623279866,"FXYD domain containing ion transport regulator 5","53827"
"209318_x_at","PLAGL1",-1.9289971890785,8.21669202301515,-9.64640508126084,5.2471166517618e-17,6.87481674898338e-16,1.9289971890785,27.8525794063945,"PLAG1 like zinc finger 1","5325"
"206574_s_at","PTP4A3",-1.89535213131659,6.78468052517424,-9.64093734539859,5.41401063896454e-17,7.08499357791733e-16,1.89535213131659,27.821506273366,"protein tyrosine phosphatase 4A3","11156"
"209784_s_at","JAG2",-1.03561970798455,6.36626688012121,-9.6401136104008,5.43960856578654e-17,7.116788665575e-16,1.03561970798455,27.8168252508969,"jagged canonical Notch ligand 2","3714"
"208438_s_at","FGR",-1.28361431905662,6.32685243806818,-9.63721164325697,5.53075378721352e-17,7.229116981016e-16,1.28361431905662,27.8003348477926,"FGR proto-oncogene, Src family tyrosine kinase","2268"
"214449_s_at","RHOQ",-1.20434719905534,7.69542528443939,-9.63051823053509,5.74683012922806e-17,7.5025772997981e-16,1.20434719905534,27.762302849831,"ras homolog family member Q","23433"
"229942_at","BNC2",-1.95529463111325,5.7736929982803,-9.62961208518336,5.77672200546436e-17,7.53980128070576e-16,1.95529463111325,27.757154478853,"basonuclin zinc finger protein 2","54796"
"224218_s_at","TRPS1",-1.95120080488416,5.11383495749242,-9.61938960205604,6.12487343424416e-17,7.97327273850713e-16,1.95120080488416,27.6990800575964,"transcriptional repressor GATA binding 1","7227"
"226997_at","ADAMTS12",-2.1880745553655,6.47244399376515,-9.61505174563779,6.27886044378018e-17,8.15625314240155e-16,2.1880745553655,27.6744397246623,"ADAM metallopeptidase with thrombospondin type 1 motif 12","81792"
"224149_x_at","SLMAP",-2.36966002572972,6.932476085,-9.60679862697331,6.58257140867436e-17,8.53050703411402e-16,2.36966002572972,27.6275648777211,"sarcolemma associated protein","7871"
"203835_at","LRRC32",-1.55463726015057,7.61020376384091,-9.60075448467497,6.81424443517e-17,8.81193979406149e-16,1.55463726015057,27.5932407221134,"leucine rich repeat containing 32","2615"
"205447_s_at","MAP3K12",-1.14238179595624,5.88763447931818,-9.59614387139206,6.99642087219472e-17,9.04324612735807e-16,1.14238179595624,27.5670600058953,"mitogen-activated protein kinase kinase kinase 12","7786"
"206966_s_at","KLF12",-1.03450220022007,5.58036742715909,-9.59087574838046,7.2105285367118e-17,9.30239848383005e-16,1.03450220022007,27.5371484282075,"KLF transcription factor 12","11278"
"227556_at","NME7",-2.19609629684684,10.7762364995303,-9.58709988684353,7.36799506131225e-17,9.49882409755358e-16,2.19609629684684,27.5157114641947,"NME/NM23 family member 7","29922"
"209396_s_at","CHI3L1",-3.92750046581981,6.97150825759091,-9.58633157842081,7.40045358538182e-17,9.53617251427648e-16,3.92750046581981,27.5113496758608,"chitinase 3 like 1","1116"
"214022_s_at","IFITM1",-1.52366260989575,10.7238810542348,-9.58611269256831,7.40972686565121e-17,9.54362347183698e-16,1.52366260989575,27.5101070433245,"interferon induced transmembrane protein 1","8519"
"219655_at","SUGCT",-1.17144149721879,5.04668411343182,-9.58497275619611,7.45820882849193e-17,9.60380517422978e-16,1.17144149721879,27.5036356144718,"succinyl-CoA:glutarate-CoA transferase","79783"
"208018_s_at","HCK",-1.6783257286924,7.03246551228788,-9.57671607921579,7.81893942870859e-17,1.00493773687034e-15,1.6783257286924,27.4567664690898,"HCK proto-oncogene, Src family tyrosine kinase","3055"
"202465_at","PCOLCE",-2.02481063511196,8.61501129586364,-9.5749545148809,7.89812493707071e-17,1.01439976728762e-15,2.02481063511196,27.4467678548169,"procollagen C-endopeptidase enhancer","5118"
"206026_s_at","TNFAIP6",-2.4141834300386,6.26116707106061,-9.57441245502802,7.92265200811932e-17,1.01731094068559e-15,2.4141834300386,27.4436911967756,"TNF alpha induced protein 6","7130"
"203592_s_at","FSTL3",-1.37575269710296,6.48172772159849,-9.56444703215395,8.38734306194906e-17,1.07345033219116e-15,1.37575269710296,27.3871343625729,"follistatin like 3","10272"
"203570_at","LOXL1",-1.74779331185199,7.72997249420455,-9.56378728731021,8.41904917969753e-17,1.07725605874084e-15,1.74779331185199,27.3833904805872,"lysyl oxidase like 1","4016"
"241381_at","DIPK2B",-1.37066187236164,5.41388376084091,-9.55679222825935,8.76265816110053e-17,1.11834345228331e-15,1.37066187236164,27.3436981796121,"divergent protein kinase domain 2B","79742"
"226984_at","FGD5",-1.05592694819562,5.60194537978788,-9.55438808352085,8.88395371939255e-17,1.13223815759391e-15,1.05592694819562,27.3300574677148,"FYVE, RhoGEF and PH domain containing 5","152273"
"1561180_at","LRP11",-1.32611976735907,5.3301838555303,-9.55212131851497,8.99985086196992e-17,1.14620742109994e-15,1.32611976735907,27.3171967927879,"LDL receptor related protein 11","84918"
"232226_at","LRRC4C",-1.13435415852638,4.33835865197727,-9.53205843106914,1.00936350820167e-16,1.27747569006774e-15,1.13435415852638,27.2033925177202,"leucine rich repeat containing 4C","57689"
"235213_at","ITPKB",-2.23721228415443,6.67905741418182,-9.5306963652168,1.01725238874595e-16,1.28597166137999e-15,2.23721228415443,27.1956679464478,"inositol-trisphosphate 3-kinase B","3707"
"210692_s_at","SLC43A3",-1.17900929590476,6.90733476095455,-9.52231870078389,1.06714445464929e-16,1.34190715404669e-15,1.17900929590476,27.148160840021,"solute carrier family 43 member 3","29015"
"201852_x_at","COL3A1",-1.63840658061261,12.2437584849091,-9.51986916948004,1.08218797196339e-16,1.36019833027812e-15,1.63840658061261,27.1342717661233,"collagen type III alpha 1 chain","1281"
"207630_s_at","CREM",-1.28419912419176,7.84438908635606,-9.5164048434174,1.10382535394188e-16,1.38548326966878e-15,1.28419912419176,27.1146298332688,"cAMP responsive element modulator","1390"
"220454_s_at","SEMA6A",-1.17981905987387,5.73519033274242,-9.51478180578573,1.11411030672163e-16,1.39775082652605e-15,1.17981905987387,27.1054280361894,"semaphorin 6A","57556"
"204223_at","PRELP",-2.66189819474259,7.23687736712879,-9.50683746973252,1.16584727959394e-16,1.45964506553237e-15,2.66189819474259,27.060391880479,"proline and arginine rich end leucine rich repeat protein","5549"
"204621_s_at","NR4A2",-2.24436622689317,7.28922420833333,-9.50493761184659,1.17857074051774e-16,1.47456190475532e-15,2.24436622689317,27.0496226867271,"nuclear receptor subfamily 4 group A member 2","4929"
"209355_s_at","PLPP3",-1.53328226007593,8.82356121485606,-9.50417106025293,1.18374348999677e-16,1.48001772960379e-15,1.53328226007593,27.0452776628897,"phospholipid phosphatase 3","8613"
"203052_at","C2",-1.56938106883526,7.41339215726515,-9.50337269181131,1.18915500438077e-16,1.48576439361331e-15,1.56938106883526,27.040752361637,"complement C2","717"
"1553275_s_at","ANKRD52",-2.29297431799356,5.11299042384091,-9.49613450361133,1.23935620515955e-16,1.54636696752849e-15,2.29297431799356,26.9997281872671,"ankyrin repeat domain 52","283373"
"201601_x_at","IFITM1",-1.48271845799613,10.5574608824924,-9.49435400544267,1.25202540269644e-16,1.56146188167034e-15,1.48271845799613,26.9896376777375,"interferon induced transmembrane protein 1","8519"
"208978_at","CRIP2",-1.51800076142728,7.62820436205303,-9.4914852152724,1.27271052238034e-16,1.58508992736093e-15,1.51800076142728,26.9733803000205,"cysteine rich protein 2","1397"
"211160_x_at","ACTN1",-1.53639114876705,8.852610619,-9.48057242124045,1.35455680891552e-16,1.68051721187783e-15,1.53639114876705,26.9115461179364,"actinin alpha 1","87"
"227557_at","SCARF2",-1.54646326294465,6.12865630042424,-9.47339303526653,1.41124278903789e-16,1.74767156264206e-15,1.54646326294465,26.8708735034855,"scavenger receptor class F member 2","91179"
"236300_at","PDE3A",-2.58731078550192,6.14126611758333,-9.47313839550007,1.41329618623487e-16,1.74981813818821e-15,2.58731078550192,26.8694310265122,"phosphodiesterase 3A","5139"
"228610_at","TM9SF3",-1.13280988354182,4.79983138615152,-9.47288189491973,1.41536759988592e-16,1.7519860431008e-15,1.13280988354182,26.8679780158495,"transmembrane 9 superfamily member 3","56889"
"218864_at","TNS1",-1.83663408501029,6.02560640690151,-9.4697647488624,1.44078381320889e-16,1.78183340844144e-15,1.83663408501029,26.8503207690695,"tensin 1","7145"
"202363_at","SPOCK1",-3.10941208475933,6.84717483540909,-9.46922300673549,1.44524718177789e-16,1.78694911044112e-15,3.10941208475933,26.8472521528273,"SPARC (osteonectin), cwcv and kazal like domains proteoglycan 1","6695"
"201105_at","LGALS1",-1.549377094722,11.4714751976742,-9.46612337405355,1.47105111757547e-16,1.81762078764834e-15,1.549377094722,26.8296953920514,"galectin 1","3956"
"204693_at","CDC42EP1",-1.3700575818314,7.38860488625,-9.45808013287515,1.54017190709337e-16,1.90087808172302e-15,1.3700575818314,26.7841424168034,"CDC42 effector protein 1","11135"
"220005_at","P2RY13",-1.58685558249163,5.29265500951515,-9.4536406124346,1.57970046756003e-16,1.94746613447226e-15,1.58685558249163,26.759002305451,"purinergic receptor P2Y13","53829"
"227347_x_at","HES4",-1.41199051312612,6.23674010343182,-9.446068271227,1.64947018551852e-16,2.02707984700438e-15,1.41199051312612,26.7161268621299,"hes family bHLH transcription factor 4","57801"
"200727_s_at","ACTR2",-1.04420677316602,8.66771920977273,-9.43434277889042,1.76361390359751e-16,2.16103967232618e-15,1.04420677316602,26.6497488170932,"actin related protein 2","10097"
"238449_at","SMG1",-1.12617445398842,7.72526012635606,-9.424399925154,1.86655037502715e-16,2.28052830736557e-15,1.12617445398842,26.5934747514177,"SMG1 nonsense mediated mRNA decay associated PI3K related kinase","23049"
"1556931_at","CDC42-IT1",-1.0429681719009,4.91545203994697,-9.42151402568886,1.89753362507308e-16,2.3168300792959e-15,1.0429681719009,26.5771434336567,"CDC42 intronic transcript 1","100874292"
"225242_s_at","CCDC80",-3.32147543285198,8.44275543462121,-9.42084905799,1.90474512812524e-16,2.32374892936275e-15,3.32147543285198,26.5733805161248,"coiled-coil domain containing 80","151887"
"200974_at","ACTA2",-2.12147162799742,11.9888009934697,-9.41526604285522,1.96637987306878e-16,2.39559940608432e-15,2.12147162799742,26.5417894007932,"actin alpha 2, smooth muscle","59"
"202637_s_at","ICAM1",-1.46779081567953,7.2871665162197,-9.40900763867224,2.03783655997822e-16,2.4765217585421e-15,1.46779081567953,26.5063809798344,"intercellular adhesion molecule 1","3383"
"227276_at","PLXDC2",-1.60863213485199,6.6180827940303,-9.40798447608805,2.04976241819786e-16,2.4904613381104e-15,1.60863213485199,26.5005926296374,"plexin domain containing 2","84898"
"223519_at","MAP3K20",-2.42839112158429,8.1041392032803,-9.40390233077647,2.09803981245977e-16,2.54628916195867e-15,2.42839112158429,26.4774998849833,"mitogen-activated protein kinase kinase kinase 20","51776"
"219593_at","SLC15A3",-1.11357699670785,7.2328207735303,-9.40338907891282,2.10418942798452e-16,2.552619413691e-15,1.11357699670785,26.4745965519775,"solute carrier family 15 member 3","51296"
"1558015_s_at","ACTR2",-1.25970536153925,7.74699745024242,-9.40221022736903,2.1183821442016e-16,2.568127355526e-15,1.25970536153925,26.4679282113939,"actin related protein 2","10097"
"219310_at","SYNDIG1",-1.27944936292278,4.60046956773485,-9.40167293891023,2.12488241152045e-16,2.57486582114097e-15,1.27944936292278,26.4648890175818,"synapse differentiation inducing 1","79953"
"205100_at","GFPT2",-2.03134071163448,6.23514498590909,-9.39797012137088,2.17022397782154e-16,2.62689829504965e-15,2.03134071163448,26.4439448081423,"glutamine-fructose-6-phosphate transaminase 2","9945"
"217025_s_at","DBN1",-1.16540072167053,6.5039403495,-9.39515562187733,2.20533185138979e-16,2.66408570425843e-15,1.16540072167053,26.4280262678408,"drebrin 1","1627"
"201551_s_at","LAMP1",-1.0127854008803,8.34900045445455,-9.39462721457745,2.21198600337132e-16,2.67153379134807e-15,1.0127854008803,26.4250377512349,"lysosomal associated membrane protein 1","3916"
"227561_at","DDR2",-2.42671419979922,8.50092957269697,-9.38950242541417,2.27756888636689e-16,2.74346946160189e-15,2.42671419979922,26.3960551664876,"discoidin domain receptor tyrosine kinase 2","4921"
"223475_at","CRISPLD1",-3.26715567427155,5.64925033338636,-9.38405267863576,2.34943755344379e-16,2.82754783699184e-15,3.26715567427155,26.3652382522416,"cysteine rich secretory protein LCCL domain containing 1","83690"
"210172_at","SF1",-1.55990348819691,6.96198468768939,-9.38125006927282,2.38727255701721e-16,2.8711862528578e-15,1.55990348819691,26.3493915970646,"splicing factor 1","7536"
"205666_at","FMO1",-2.49277661188416,6.14583645968182,-9.37224384464315,2.51301537381175e-16,3.01512213217374e-15,2.49277661188416,26.298474510317,"flavin containing dimethylaniline monoxygenase 1","2326"
"229530_at","GUCY1A1",-2.69749437376061,7.98048005766667,-9.37174223569727,2.52020962395205e-16,3.02309041662085e-15,2.69749437376061,26.2956389281282,"guanylate cyclase 1 soluble subunit alpha 1","2982"
"204502_at","SAMHD1",-1.09628565090734,7.41649961846212,-9.37073758576862,2.53468044441297e-16,3.03978182273041e-15,1.09628565090734,26.2899597594329,"SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase 1","25939"
"235086_at","THBS1",-2.00396907702702,5.23407267143939,-9.37041990001273,2.53927355019437e-16,3.04462239817713e-15,2.00396907702702,26.2881639442203,"thrombospondin 1","7057"
"230071_at","SEPTIN11",-1.85251807797297,6.62497664484091,-9.36659906842156,2.59516931578005e-16,3.10755327070246e-15,1.85251807797297,26.2665664849985,"septin 11","55752"
"219011_at","PLEKHA4",-1.21764669172586,5.51033586549242,-9.36562582490889,2.60960198506954e-16,3.12411347727854e-15,1.21764669172586,26.2610654539974,"pleckstrin homology domain containing A4","57664"
"211581_x_at","LST1",-1.11596407290476,6.80706590879545,-9.36558952662713,2.61014181329829e-16,3.12411347727854e-15,1.11596407290476,26.2608602886715,"leukocyte specific transcript 1","7940"
"224856_at","FKBP5",-1.6809193455341,7.93282988336364,-9.36416709149026,2.63138413608991e-16,3.14747161760481e-15,1.6809193455341,26.252820519017,"FKBP prolyl isomerase 5","2289"
"201360_at","CST3",-1.03818064465894,11.1252824792424,-9.35978725559528,2.69787961492083e-16,3.21926163129194e-15,1.03818064465894,26.2280667096948,"cystatin C","1471"
"220955_x_at","RAB23",-2.23803636970913,6.64201482745455,-9.35218969724783,2.8172230662303e-16,3.34924268636968e-15,2.23803636970913,26.185132596376,"RAB23, member RAS oncogene family","51715"
"209427_at","SMTN",-2.74211316737451,7.49402927065151,-9.34930613495414,2.86388326595206e-16,3.40027834019389e-15,2.74211316737451,26.1688393037675,"smoothelin","6525"
"238455_at","PLXDC2",-2.14781683087258,5.96623309787879,-9.3487316230787,2.87327129687235e-16,3.40994374118723e-15,2.14781683087258,26.1655932003857,"plexin domain containing 2","84898"
"211003_x_at","TGM2",-1.45979650860489,5.95925617843939,-9.34429806011704,2.94675870703097e-16,3.48958267937878e-15,1.45979650860489,26.1405440647808,"transglutaminase 2","7052"
"214632_at","NRP2",-1.47950118591634,5.10365641162879,-9.342355656401,2.97954175638345e-16,3.52458774405593e-15,1.47950118591634,26.1295704569456,"neuropilin 2","8828"
"221078_s_at","CCDC88A",-1.10939785088288,5.17101342090909,-9.33914104353881,3.03459697167982e-16,3.58583508594325e-15,1.10939785088288,26.1114105190321,"coiled-coil domain containing 88A","55704"
"32502_at","GDPD5",-1.08345176458043,6.65453740415909,-9.32704531752898,3.25099277279703e-16,3.82747695634534e-15,1.08345176458043,26.0430909118697,"glycerophosphodiester phosphodiesterase domain containing 5","81544"
"37996_s_at","DMPK",-2.27411887687644,6.41927874432576,-9.32163080858373,3.35277768696556e-16,3.93967590876514e-15,2.27411887687644,26.0125142904453,"DM1 protein kinase","1760"
"228703_at","P4HA3",-1.21082445682496,5.77906105647727,-9.30626410148654,3.65927406060314e-16,4.2777594454453e-15,1.21082445682496,25.9257557836857,"prolyl 4-hydroxylase subunit alpha 3","283208"
"226828_s_at","HEYL",-2.11479626388288,6.5519744257197,-9.30548833456486,3.67546682144301e-16,4.29393479620505e-15,2.11479626388288,25.9213766808889,"hes related family bHLH transcription factor with YRPW motif like","26508"
"213894_at","THSD7A",-1.8977021988314,4.62662265678788,-9.30522384002392,3.68100398244538e-16,4.29856669671511e-15,1.8977021988314,25.9198836610014,"thrombospondin type 1 domain containing 7A","221981"
"212009_s_at","STIP1",-1.05587084000643,7.57577023123485,-9.30476737830517,3.69057951073338e-16,4.30882841659934e-15,1.05587084000643,25.9173070445641,"stress induced phosphoprotein 1","10963"
"229272_at","FNBP4",-1.2532082285444,6.7663709572803,-9.29903333969097,3.81300202245275e-16,4.44606281888685e-15,1.2532082285444,25.8849420001711,"formin binding protein 4","23360"
"206932_at","CH25H",-1.90067689768597,6.08387371762121,-9.2974936935474,3.84655727239319e-16,4.48423281168651e-15,1.90067689768597,25.8762523674402,"cholesterol 25-hydroxylase","9023"
"216950_s_at","FCGR1A",-2.10858853759716,6.41836223153788,-9.29658753117643,3.86644367401588e-16,4.50357494411628e-15,2.10858853759716,25.8711382027716,"Fc gamma receptor Ia","2209"
"223799_at","MSANTD4",-1.04906782167439,4.67818244741667,-9.28461190844174,4.13908446693044e-16,4.80272587498773e-15,1.04906782167439,25.8035603544702,"Myb/SANT DNA binding domain containing 4 with coiled-coils","84437"
"239580_at","GUCY1A1",-2.22533753518661,5.52648918072727,-9.28160139617428,4.21058399597401e-16,4.8794760487469e-15,2.22533753518661,25.7865750322697,"guanylate cyclase 1 soluble subunit alpha 1","2982"
"201042_at","TGM2",-1.9133087508507,8.14344925773485,-9.27954594508286,4.26010649985245e-16,4.93059531920899e-15,1.9133087508507,25.774978828996,"transglutaminase 2","7052"
"1554508_at","PIK3AP1",-1.50303044552895,4.84410563093939,-9.27391150479523,4.39885446276326e-16,5.08149942428864e-15,1.50303044552895,25.7431938554382,"phosphoinositide-3-kinase adaptor protein 1","118788"
"207788_s_at","SORBS3",-1.11507098279536,6.02066163672727,-9.27267786749381,4.4298285216116e-16,5.11295913909889e-15,1.11507098279536,25.7362352065295,"sorbin and SH3 domain containing 3","10174"
"1556423_at","VASH1",-1.44123888481724,4.79701243346212,-9.2696273123404,4.50735785905234e-16,5.19695889801111e-15,1.44123888481724,25.7190285976316,"vasohibin 1","22846"
"210895_s_at","CD86",-1.54875993296267,6.98138394012121,-9.26861086138918,4.53348990318833e-16,5.22268353259211e-15,1.54875993296267,25.713295585633,"CD86 molecule","942"
"215049_x_at","CD163",-1.71944537346074,8.69069257467424,-9.26209414648504,4.70465246653146e-16,5.40506143323403e-15,1.71944537346074,25.6765429866617,"CD163 molecule","9332"
"208423_s_at","MSR1",-1.58019538212483,5.28692590609849,-9.26152492630108,4.71990542438854e-16,5.41916902726676e-15,1.58019538212483,25.6733329892677,"macrophage scavenger receptor 1","4481"
"204596_s_at","STC1",-1.32331979888417,5.31348092220455,-9.2606990265165,4.74212407733814e-16,5.44239365928763e-15,1.32331979888417,25.6686755752043,"stanniocalcin 1","6781"
"203649_s_at","PLA2G2A",-4.07908168966279,8.61132612863636,-9.25643553691979,4.85849027185502e-16,5.56776264124237e-15,4.07908168966279,25.6446342978965,"phospholipase A2 group IIA","5320"
"1556202_at","SRGAP2",-1.19273970671814,4.80980006884849,-9.25347604889827,4.94093408498631e-16,5.65749887113354e-15,1.19273970671814,25.6279474948026,"SLIT-ROBO Rho GTPase activating protein 2","23380"
"213910_at","IGFBP7",-1.63137566940283,5.22396739580303,-9.24952323144842,5.05322759303231e-16,5.78123495813019e-15,1.63137566940283,25.6056616552416,"insulin like growth factor binding protein 7","3490"
"204114_at","NID2",-1.85254663174388,7.68818548653788,-9.24899393285835,5.06845593390749e-16,5.79623150358486e-15,1.85254663174388,25.6026776423444,"nidogen 2","22795"
"204257_at","FADS3",-1.11842681108237,6.36511607076515,-9.24688520512861,5.12958099530995e-16,5.85633411815768e-15,1.11842681108237,25.5907896823279,"fatty acid desaturase 3","3995"
"203504_s_at","ABCA1",-1.37241082588545,7.58240878723485,-9.24663919269222,5.13675975412826e-16,5.863305627494e-15,1.37241082588545,25.5894028238042,"ATP binding cassette subfamily A member 1","19"
