"","GeneSymbol","logFC","AveExpr","t","P.Value","adj.P.Val","logFC_Cancer_vs_Normal","B","GeneName","ENTREZID"
"1557289_s_at","GTF2IRD2",1.00791235914929,4.86923295311364,9.48366031225447,1.33087939377112e-16,1.65376888305537e-15,-1.00791235914929,26.9290414028447,"GTF2I repeat domain containing 2","84163"
"212256_at","GALNT10",1.11130914970399,7.59531068272727,9.48313784555799,1.3348563807656e-16,1.65833384727014e-15,-1.11130914970399,26.9260811506908,"polypeptide N-acetylgalactosaminyltransferase 10","55568"
"216652_s_at","DR1",1.07541833138352,7.07163506303788,9.48267135795415,1.33841726766319e-16,1.66237992070616e-15,-1.07541833138352,26.9234380972291,"down-regulator of transcription 1","1810"
"1555882_at","SPIN3",1.61696669726255,4.58147081509849,9.48237127496166,1.34071292469977e-16,1.66485303561117e-15,-1.61696669726255,26.9217378819107,"spindlin family member 3","169981"
"223551_at","PKIB",3.24094674928313,6.82837496794697,9.47238423573817,1.41939516626571e-16,1.75657380524168e-15,-3.24094674928313,26.8651589241354,"cAMP-dependent protein kinase inhibitor beta","5570"
"230009_at","FAM118B",1.06427103677992,5.68374232974242,9.47015496889189,1.43757733835295e-16,1.77827015779294e-15,-1.06427103677992,26.8525311319129,"family with sequence similarity 118 member B","79607"
"209531_at","GSTZ1",1.13336866112226,6.57003747527273,9.46048732506611,1.51915261521567e-16,1.87620666900648e-15,-1.13336866112226,26.7977748017913,"glutathione S-transferase zeta 1","2954"
"225619_at","SLAIN1",1.86195750100257,5.65555520756818,9.45085814340378,1.60498883685339e-16,1.97774993587918e-15,-1.86195750100257,26.7432468910573,"SLAIN motif family member 1","122060"
"205112_at","PLCE1",1.38043242535907,6.52872273193939,9.44719219534868,1.63892372051224e-16,2.01593148299228e-15,-1.38043242535907,26.7224902308542,"phospholipase C epsilon 1","51196"
"220945_x_at","MANSC1",1.49879865484685,8.7332322850303,9.44703732896116,1.64037292378734e-16,2.01726022510285e-15,-1.49879865484685,26.7216134086655,"MANSC domain containing 1","54682"
"227132_at","ZNF706",1.03523174100257,6.87941772750758,9.44633346850113,1.64697559627439e-16,2.02446921596902e-15,-1.03523174100257,26.7176283276772,"zinc finger protein 706","51123"
"1563629_a_at","ERVK13-1",1.05341503925096,6.3292182374697,9.44584722160401,1.65155237572297e-16,2.02918260994727e-15,-1.05341503925096,26.7148753532015,"endogenous retrovirus group K13 member 1","100507321"
"215470_at","GTF2H2B",1.31035453370656,5.46863840686364,9.44549054909713,1.65491759940055e-16,2.03286047511177e-15,-1.31035453370656,26.7128560047638,"general transcription factor IIH subunit 2B (pseudogene)","653238"
"214763_at","ACOT11",1.27210093364607,6.71948737496212,9.43887163238655,1.71862252467031e-16,2.10827207844625e-15,-1.27210093364607,26.6753847905397,"acyl-CoA thioesterase 11","26027"
"228748_at","CD59",1.18259962276319,6.10479565193182,9.43739825511148,1.73313263334475e-16,2.1255950365214e-15,-1.18259962276319,26.6670443489262,"CD59 molecule (CD59 blood group)","966"
"218195_at","ARMT1",1.17097607832561,7.93191308002273,9.43714242610248,1.73566450049421e-16,2.12822284289125e-15,-1.17097607832561,26.6655961867154,"acidic residue methyltransferase 1","79624"
"215772_x_at","SUCLG2",1.19609873894337,9.44548366775,9.43314406099277,1.77571766516677e-16,2.17489613223551e-15,-1.19609873894337,26.6429637658842,"succinate-CoA ligase GDP-forming subunit beta","8801"
"222456_s_at","LIMA1",2.06087663564478,6.04184171960606,9.4284197053274,1.82423228038872e-16,2.23231647113369e-15,-2.06087663564478,26.6162243202528,"LIM domain and actin binding 1","51474"
"1553114_a_at","PTK6",1.18078189926898,7.03738613766667,9.42812391239622,1.82731336702158e-16,2.23558644757004e-15,-1.18078189926898,26.6145502438993,"protein tyrosine kinase 6","5753"
"223595_at","ARHGAP42",1.39532952338996,6.36313835401515,9.42083477205554,1.90490035690971e-16,2.32374892936275e-15,-1.39532952338996,26.5732996754809,"Rho GTPase activating protein 42","143872"
"225597_at","SLC45A4",1.37807363165122,7.48096655525,9.41737807829734,1.94283331531003e-16,2.36790930705697e-15,-1.37807363165122,26.5537397828087,"solute carrier family 45 member 4","57210"
"1554182_at","TRIM74",2.15815864262033,4.14483538793939,9.41434200577541,1.97677097211459e-16,2.40766212743073e-15,-2.15815864262033,26.5365611507419,"tripartite motif containing 74","378108"
"229004_at","ADAMTS15",1.92579492270399,5.67424725712879,9.41264530055235,1.99599369086065e-16,2.43053351999568e-15,-1.92579492270399,26.526961364417,"ADAM metallopeptidase with thrombospondin type 1 motif 15","170689"
"227620_at","SLC44A1",1.17764930614028,6.95407337765909,9.4124419143379,1.99831041203568e-16,2.4328127761757e-15,-1.17764930614028,26.5258106484596,"solute carrier family 44 member 1","23446"
"214329_x_at","TNFSF10",1.56727394054826,7.75589551125758,9.41228207410431,2.00013299252465e-16,2.43394772682585e-15,-1.56727394054826,26.524906309807,"TNF superfamily member 10","8743"
"1552797_s_at","PROM2",2.94679643672844,6.65874485710606,9.41187250730702,2.00481064880767e-16,2.43909706772495e-15,-2.94679643672844,26.522589090346,"prominin 2","150696"
"212692_s_at","LRBA",1.06300762094208,8.50870168360606,9.4105713764004,2.01974330577187e-16,2.45617137996167e-15,-1.06300762094208,26.5152277700355,"LPS responsive beige-like anchor protein","987"
"1559706_at","ARHGEF28",1.64932400649034,4.43924926099242,9.40992806168979,2.02716732283879e-16,2.46465139818125e-15,-1.64932400649034,26.5115882053269,"Rho guanine nucleotide exchange factor 28","64283"
"204059_s_at","ME1",1.88406149029858,8.73813821783333,9.4092473181347,2.03505289791769e-16,2.47368868816474e-15,-1.88406149029858,26.507736939173,"malic enzyme 1","4199"
"213889_at","PIGL",1.12703076958301,5.82726570807576,9.40690955645962,2.06236648415468e-16,2.50466209509456e-15,-1.12703076958301,26.4945116062639,"phosphatidylinositol glycan anchor biosynthesis class L","9487"
"220240_s_at","TMCO3",1.26610756499742,6.82664415281061,9.40616508776242,2.07114106442852e-16,2.51475988668953e-15,-1.26610756499742,26.4903000858983,"transmembrane and coiled-coil domains 3","55002"
"223586_at","BMAL2",1.39229867206306,6.45022222140152,9.40359926087909,2.10166892747122e-16,2.55012757677516e-15,-1.39229867206306,26.4757854932284,"basic helix-loop-helix ARNT like 2","56938"
"206272_at","RAB4A",1.082567080148,6.96916476435606,9.40143368511925,2.12778336484737e-16,2.57780978225194e-15,-1.082567080148,26.4635356798383,"RAB4A, member RAS oncogene family","5867"
"219545_at","KCTD14",1.83101610923037,7.27586943757576,9.39715060760845,2.1803886548394e-16,2.63861774465127e-15,-1.83101610923037,26.4393096198069,"potassium channel tetramerization domain containing 14","65987"
"209163_at","CYB561",1.18265752833204,8.10767067513636,9.39688664433784,2.18367276330253e-16,2.6414227507426e-15,-1.18265752833204,26.4378166545138,"cytochrome b561","1534"
"204567_s_at","ABCG1",1.28079967895753,7.06979050904545,9.39533372689389,2.20309350074436e-16,2.66196988183863e-15,-1.28079967895753,26.4290335849984,"ATP binding cassette subfamily G member 1","9619"
"207392_x_at","UGT2B15",3.52148933749548,6.97648968356061,9.39414262786329,2.2181059177629e-16,2.67833350383583e-15,-3.52148933749548,26.4222971000945,"UDP glucuronosyltransferase family 2 member B15","7366"
"209811_at","CASP2",1.56843990970141,5.2203311615303,9.39163623302615,2.25002992724195e-16,2.71328597864917e-15,-1.56843990970141,26.4081222615978,"caspase 2","835"
"223438_s_at","PPARA",1.00392154798327,6.18991840526515,9.38527230527733,2.33315987655874e-16,2.80919436799932e-15,-1.00392154798327,26.3721346194098,"peroxisome proliferator activated receptor alpha","5465"
"232001_at","PRKCQ-AS1",1.15666902450965,5.16515096921212,9.38013421742224,2.4025049333831e-16,2.88823564715745e-15,-1.15666902450965,26.3430825524346,"PRKCQ antisense RNA 1","439949"
"216661_x_at","CYP2C9",2.6452088376525,6.86978214830303,9.37869650742969,2.42227384779815e-16,2.91008179803041e-15,-2.6452088376525,26.334953936127,"cytochrome P450 family 2 subfamily C member 9","1559"
"206522_at","MGAM",2.58014714683397,4.79064177277273,9.3738538794843,2.49006168356292e-16,2.98823798395089e-15,-2.58014714683397,26.3075761991684,"maltase-glucoamylase","8972"
"229145_at","ANAPC16",1.06137772620206,8.37346650138636,9.36975838675107,2.54886435574424e-16,3.05545184499707e-15,-1.06137772620206,26.2844245785756,"anaphase promoting complex subunit 16","119504"
"242013_at","BCL2L15",2.46630185483912,6.0384031325303,9.3696693803279,2.55015754838579e-16,3.05633195874601e-15,-2.46630185483912,26.2839214519994,"BCL2 like 15","440603"
"220441_at","DNAJC22",1.94316343623552,6.00204605553788,9.36807621184206,2.57341593613515e-16,3.08217998484533e-15,-1.94316343623552,26.2749159103769,"DnaJ heat shock protein family (Hsp40) member C22","79962"
"227094_at","DHTKD1",1.04477153373874,7.71499189968939,9.36478129295556,2.62219073765358e-16,3.13784807575421e-15,-1.04477153373874,26.256292027533,"dehydrogenase E1 and transketolase domain containing 1","55526"
"1552673_at","RFX6",3.14684711542084,4.56608037722727,9.36183934925883,2.66651839377263e-16,3.18670804763975e-15,-3.14684711542084,26.2396643749398,"regulatory factor X6","222546"
"226216_at","INSR",1.06501801372201,6.93747027680303,9.36085032319796,2.68158761614791e-16,3.2012184042115e-15,-1.06501801372201,26.2340747062562,"insulin receptor","3643"
"213456_at","SOSTDC1",4.30898381949291,7.16749917256061,9.3586922961193,2.71476350129842e-16,3.23870160230179e-15,-4.30898381949291,26.2218786171395,"sclerostin domain containing 1","25928"
"206539_s_at","CYP4F12",1.38180979999099,7.19245004561364,9.35760569898411,2.73162253646579e-16,3.25668255955664e-15,-1.38180979999099,26.215737927388,"cytochrome P450 family 4 subfamily F member 12","66002"
"221802_s_at","SHTN1",1.36961657384427,7.3986384062803,9.35751930440528,2.7329674557159e-16,3.25725205434199e-15,-1.36961657384427,26.2152496915782,"shootin 1","57698"
"1568815_a_at","DDX50",1.30729119674002,5.0825108557197,9.3574139728862,2.73460806231578e-16,3.25811060813065e-15,-1.30729119674002,26.2146544399494,"DExD-box helicase 50","79009"
"218171_at","VPS4B",1.05523521161776,8.76196925259848,9.35607947548391,2.75547890931605e-16,3.28011777415316e-15,-1.05523521161776,26.2071130175117,"vacuolar protein sorting 4 homolog B","9525"
"224989_at","SMIM14",1.50085934161261,8.25847343512879,9.35263406127236,2.8101002976945e-16,3.34150138704756e-15,-1.50085934161261,26.1876435227071,"small integral membrane protein 14","201895"
"210002_at","GATA6",2.37846555792663,9.03819494173485,9.35169388403132,2.82519175956605e-16,3.35725623678056e-15,-2.37846555792663,26.1823309792411,"GATA binding protein 6","2627"
"229720_at","BAG1",2.06369032210553,7.08852098627273,9.3516378059121,2.82609445797496e-16,3.35759918491484e-15,-2.06369032210553,26.1820141089335,"BAG cochaperone 1","573"
"225191_at","CIRBP",1.2177707454054,7.99358083987879,9.3493701069733,2.86283979995375e-16,3.3997777163873e-15,-1.2177707454054,26.1692007605555,"cold inducible RNA binding protein","1153"
"202763_at","CASP3",1.31865081161004,8.22508151973485,9.34692529815358,2.90298849932465e-16,3.44296954881942e-15,-1.31865081161004,26.1553873767678,"caspase 3","836"
"230518_at","MPZL2",1.54786450509523,6.89113026793182,9.34633223646302,2.91281203576893e-16,3.45387113545144e-15,-1.54786450509523,26.1520366361687,"myelin protein zero like 2","10205"
"218157_x_at","CDC42SE1",1.0095727664453,8.64252539966667,9.34588817286215,2.92018923439155e-16,3.46111741578924e-15,-1.0095727664453,26.1495277483177,"CDC42 small effector 1","56882"
"205420_at","PEX7",1.34287687880695,6.41235721740152,9.34376192100028,2.95577134662532e-16,3.49798264884718e-15,-1.34287687880695,26.1375151012977,"peroxisomal biogenesis factor 7","5191"
"225354_s_at","SH3BGRL2",1.92078556255083,8.87113721562121,9.3409654484912,3.00322799435844e-16,3.5503024992767e-15,-1.92078556255083,26.1217167621009,"SH3 domain binding glutamate rich protein like 2","83699"
"221606_s_at","HMGN5",1.60270591097812,5.88669785683333,9.33945958470596,3.0290965153269e-16,3.58010920829007e-15,-1.60270591097812,26.1132099600423,"high mobility group nucleosome binding domain 5","79366"
"202668_at","EFNB2",1.30996462058558,9.5302580717803,9.33779304040185,3.05798421114227e-16,3.61190941335502e-15,-1.30996462058558,26.1037957787255,"ephrin B2","1948"
"221920_s_at","SLC25A37",1.32040585903861,6.05670180915909,9.33745413857501,3.06389220375208e-16,3.61810596630982e-15,-1.32040585903861,26.1018813898966,"solute carrier family 25 member 37","51312"
"238491_at","TAF1A-AS1",1.03688965350321,4.12756263657576,9.33481358757317,3.1103155449329e-16,3.67134072580324e-15,-1.03688965350321,26.086965926744,"TAF1A antisense RNA 1","100506161"
"239694_at","TRIM7",1.01680528315701,3.77160892494697,9.33385504862304,3.12734039794815e-16,3.68984325113973e-15,-1.01680528315701,26.0815517185386,"tripartite motif containing 7","81786"
"224973_at","TENT5A",1.47934656736679,7.35125627351515,9.33182198139613,3.16375820071957e-16,3.72959205744593e-15,-1.47934656736679,26.0700685223722,"terminal nucleotidyltransferase 5A","55603"
"235141_at","MARVELD2",2.01066226949034,8.08711767340909,9.32960970404905,3.20386641271523e-16,3.77443215072625e-15,-2.01066226949034,26.0575736873953,"MARVEL domain containing 2","153562"
"213248_at","LOC730101",1.26152548634234,5.77139052612121,9.32841673648714,3.22570458330808e-16,3.7993407602837e-15,-1.26152548634234,26.0508361148698,"uncharacterized LOC730101","730101"
"212593_s_at","PDCD4",1.38554039252252,9.83165823810606,9.32378646460776,3.31187946364258e-16,3.89496686759858e-15,-1.38554039252252,26.0246871997702,"programmed cell death 4","27250"
"205233_s_at","PAFAH2",1.01322575450193,6.01353340484849,9.32107593722725,3.36338618908784e-16,3.95129221934632e-15,-1.01322575450193,26.0093810456485,"platelet activating factor acetylhydrolase 2","5051"
"230734_x_at","STRN",1.05419534653797,6.75755082645455,9.31828605527967,3.41723454324072e-16,4.01110559578546e-15,-1.05419534653797,25.9936277324922,"striatin","6801"
"221311_x_at","LYRM2",1.00719737679537,7.35110581122727,9.3178786046391,3.42517043884361e-16,4.01955771074854e-15,-1.00719737679537,25.9913271074959,"LYR motif containing 2","57226"
"201941_at","CPD",1.47850504521235,9.12642224828788,9.31521041707676,3.47759442444561e-16,4.07670401279082e-15,-1.47850504521235,25.9762619909034,"carboxypeptidase D","1362"
"209448_at","HTATIP2",1.57756433055083,9.36364466580303,9.31159373637336,3.54993282075477e-16,4.15615796519844e-15,-1.57756433055083,25.9558429068514,"HIV-1 Tat interactive protein 2","10553"
"228287_at","ING5",1.0158347364749,5.40374097385606,9.31061137214493,3.56983904462007e-16,4.178568823905e-15,-1.0158347364749,25.950296948517,"inhibitor of growth family member 5","84289"
"217936_at","ARHGAP5",1.11747925465765,7.63810656218939,9.31041214592952,3.57388962836024e-16,4.18241471383981e-15,-1.11747925465765,25.9491722273114,"Rho GTPase activating protein 5","394"
"201535_at","UBL3",1.30564916104633,9.11565655279546,9.30275542478945,3.73308239173206e-16,4.35752091733455e-15,-1.30564916104633,25.9059503623465,"ubiquitin like 3","5412"
"229147_at","RASSF6",3.260837669287,7.68699932306061,9.30055226361773,3.78018422609487e-16,4.40873661607801e-15,-3.260837669287,25.8935149699808,"Ras association domain family member 6","166824"
"219957_at","RUFY2",1.01261225710939,7.08593427595455,9.29683483874046,3.86100618522952e-16,4.4981997267723e-15,-1.01261225710939,25.8725339375434,"RUN and FYVE domain containing 2","55680"
"226275_at","MXD1",1.59224971932818,8.06590329459091,9.29555265407929,3.88928014768943e-16,4.52631741325925e-15,-1.59224971932818,25.8652977290664,"MAX dimerization protein 1","4084"
"206600_s_at","SLC16A5",1.82965125020978,7.11795361988636,9.28953630995307,4.02472883067584e-16,4.67698297167272e-15,-1.82965125020978,25.8313463191694,"solute carrier family 16 member 5","9121"
"228466_at","GABPB2",1.09896919829987,6.68256628256818,9.28756059855081,4.07022616309075e-16,4.72583596234841e-15,-1.09896919829987,25.8201979877827,"GA binding protein transcription factor subunit beta 2","126626"
"221899_at","N4BP2L2",1.44053166611325,8.98413561365152,9.2807407644955,4.23124922106582e-16,4.90134642291893e-15,-1.44053166611325,25.7817195560217,"NEDD4 binding protein 2 like 2","10443"
"228486_at","SLC44A1",1.19274006593822,5.89340001365152,9.27987523341456,4.25213400990749e-16,4.92345249876519e-15,-1.19274006593822,25.7768365332872,"solute carrier family 44 member 1","23446"
"222473_s_at","ERBIN",1.21162407752767,7.74880721520455,9.277738898331,4.3041232743473e-16,4.97627278547132e-15,-1.21162407752767,25.7647844872037,"erbb2 interacting protein","55914"
"216218_s_at","PLCL2",1.66704347278764,5.87208966336364,9.27552942107873,4.35855882014833e-16,5.03601444403233e-15,-1.66704347278764,25.7523204226649,"phospholipase C like 2","23228"
"226179_at","SLC25A37",1.04766849845302,7.61509998043939,9.27276511981105,4.42763067455023e-16,5.11150141746271e-15,-1.04766849845302,25.7367273693236,"solute carrier family 25 member 37","51312"
"51158_at","FAM174B",1.3643986999305,5.98945775165152,9.27119480060887,4.46735302210621e-16,5.15409424949688e-15,-1.3643986999305,25.7278698425677,"family with sequence similarity 174 member B","400451"
"206482_at","PTK6",2.29377100887129,7.44880707579545,9.27084022554067,4.47637127710823e-16,5.16340927375301e-15,-2.29377100887129,25.7258698735097,"protein tyrosine kinase 6","5753"
"235420_at","HAPLN4",1.14466352799485,4.76382045218182,9.26862722207492,4.53306809164417e-16,5.22268353259211e-15,-1.14466352799485,25.7133878625357,"hyaluronan and proteoglycan link protein 4","404037"
"213424_at","MATCAP2",1.58807941821107,5.05873212871212,9.26770095579836,4.55701078065505e-16,5.24767023274864e-15,-1.58807941821107,25.7081636253856,"microtubule associated tyrosine carboxypeptidase 2","23366"
"219398_at","CIDEC",1.86371750093307,6.35519755734091,9.26621708210839,4.59562972037222e-16,5.28647285843364e-15,-1.86371750093307,25.6997946535976,"cell death inducing DFFA like effector c","63924"
"221919_at","HNRNPA1",1.03521123665508,6.78401029203788,9.26558942459044,4.61206295934179e-16,5.30314494851761e-15,-1.03521123665508,25.696254782023,"heterogeneous nuclear ribonucleoprotein A1","3178"
"213198_at","ACVR1B",1.16320069584169,8.30431974988636,9.25798729406555,4.81581147499079e-16,5.52116780027514e-15,-1.16320069584169,25.6533841893414,"activin A receptor type 1B","91"
"228925_at","MAPKAPK5",1.39666234935135,4.21399462983333,9.25287525404462,4.95784013776289e-16,5.6756681225332e-15,-1.39666234935135,25.6245601056158,"MAPK activated protein kinase 5","8550"
"214421_x_at","CYP2C9",2.94657293413127,7.20668036509091,9.25253672896116,4.96739142981613e-16,5.68541189920864e-15,-2.94657293413127,25.6226514609478,"cytochrome P450 family 2 subfamily C member 9","1559"
"55081_at","MICALL1",1.28815534289575,7.67613135756061,9.24786395123773,5.10111957442941e-16,5.82749086360067e-15,-1.28815534289575,25.5963072954818,"MICAL like 1","85377"
"244774_at","PHACTR2",1.9945611935933,5.49345495274242,9.24778111025157,5.10352243948357e-16,5.82901795234518e-15,-1.9945611935933,25.5958402803824,"phosphatase and actin regulator 2","9749"
"219610_at","ARHGEF28",1.58715123739124,6.86470997206818,9.24707740637408,5.12397942821267e-16,5.85116071924661e-15,-1.58715123739124,25.5918731937131,"Rho guanine nucleotide exchange factor 28","64283"
"243256_at","MKNK1",1.03864448148906,6.63600329067424,9.24311941436891,5.24057138815597e-16,5.97556289150006e-15,-1.03864448148906,25.5695614549121,"MAPK interacting serine/threonine kinase 1","8569"
"214696_at","MIR22HG",1.27088493767181,8.58044786884091,9.23686111645373,5.43034108067947e-16,6.18420951023016e-15,-1.27088493767181,25.5342867251809,"MIR22 host gene","84981"
"228706_s_at","CLDN23",2.69546555954697,6.27590309669697,9.2345308919542,5.50273621056921e-16,6.26013529573182e-15,-2.69546555954697,25.5211537776791,"claudin 23","137075"
"207122_x_at","SULT1A2",1.3694292814852,7.90976045531818,9.23212558314142,5.57847267023753e-16,6.34101857058705e-15,-1.3694292814852,25.5075984033216,"sulfotransferase family 1A member 2","6799"
"202657_s_at","SERTAD2",1.0037929452175,7.69277279583333,9.23094738046958,5.61594902594201e-16,6.38152409320277e-15,-1.0037929452175,25.5009587918347,"SERTA domain containing 2","9792"
"221992_at","PDXDC2P-NPIPB14P",1.21005682904762,7.83526331265151,9.22704792952635,5.74178104652323e-16,6.5131095169846e-15,-1.21005682904762,25.4789852244564,"PDXDC2P-NPIPB14P readthrough, transcribed pseudogene","283970"
"209790_s_at","CASP6",1.34261348411711,8.26360430496212,9.22087529923087,5.94673322076402e-16,6.73720760143541e-15,-1.34261348411711,25.4442062662207,"caspase 6","839"
"226750_at","LARP1B",1.29962186118661,6.3796003774697,9.21885553655733,6.01536615393875e-16,6.81214052333474e-15,-1.29962186118661,25.4328272367722,"La ribonucleoprotein 1B","55132"
"213268_at","CAMTA1",1.49381005927284,4.33676212111364,9.21129807571202,6.27924783539771e-16,7.09921165013171e-15,-1.49381005927284,25.3902544372582,"calmodulin binding transcription activator 1","23261"
"201467_s_at","NQO1",2.33717655918404,8.83229031622727,9.20782905384638,6.40420591974089e-16,7.22703733048159e-15,-2.33717655918404,25.3707152151541,"NAD(P)H quinone dehydrogenase 1","1728"
"1554726_at","ZNF655",1.26874059722651,4.76349291931061,9.20699064163196,6.4347763203744e-16,7.25404938796846e-15,-1.26874059722651,25.3659931076085,"zinc finger protein 655","79027"
"223695_s_at","ARSD",1.37778856098326,6.18058904890909,9.20514515151377,6.50258019599016e-16,7.32595450681562e-15,-1.37778856098326,25.3555992609626,"arylsulfatase D","414"
"230954_at","NOL4L",1.04235935487773,4.46413766406061,9.20414485378026,6.53962840224266e-16,7.36314215182491e-15,-1.04235935487773,25.3499657475534,"nucleolar protein 4 like","140688"
"226636_at","PLD1",1.3718814120103,6.56670052884848,9.20284514546616,6.58808021435623e-16,7.41159024115075e-15,-1.3718814120103,25.3426462007985,"phospholipase D1","5337"
"220017_x_at","CYP2C9",3.14165211225739,7.47484707075758,9.20180933196418,6.62695023081303e-16,7.45071979991163e-15,-3.14165211225739,25.3368129867213,"cytochrome P450 family 2 subfamily C member 9","1559"
"240422_at","FMO5",2.4761387377915,5.17948086951515,9.1990304191193,6.73236427060912e-16,7.55835762824545e-15,-2.4761387377915,25.3211641613557,"flavin containing dimethylaniline monoxygenase 5","2330"
"238994_at","OTUD7B",1.2968381326924,5.89111271359091,9.19390717232693,6.93110501699504e-16,7.77190662026669e-15,-1.2968381326924,25.2923164364169,"OTU deubiquitinase 7B","56957"
"219360_s_at","TRPM4",1.29503405341441,6.81276700744697,9.19206434358576,7.00401217478795e-16,7.84722060771581e-15,-1.29503405341441,25.2819407825694,"transient receptor potential cation channel subfamily M member 4","54795"
"208859_s_at","ATRX",1.14387583618661,8.11932130776515,9.18472454623664,7.30205362554147e-16,8.15440731161111e-15,-1.14387583618661,25.240620122401,"ATRX chromatin remodeler","546"
"215559_at","ABCC6",1.61876206870914,5.47949990035606,9.18402173909432,7.33124638082945e-16,8.18533583565142e-15,-1.61876206870914,25.2366639261554,"ATP binding cassette subfamily C member 6","368"
"226384_at","PLPP5",1.24524774286486,7.98758219092424,9.18247045349798,7.39609486837603e-16,8.25436797159542e-15,-1.24524774286486,25.2279317646187,"phospholipid phosphatase 5","84513"
"227542_at","SOCS6",1.39306375490862,6.75346497909091,9.18020033864893,7.49202390514657e-16,8.35972259212018e-15,-1.39306375490862,25.215153906919,"suppressor of cytokine signaling 6","9306"
"230480_at","PIWIL4",1.16433074993951,6.54662760859848,9.17959675325754,7.51773774298303e-16,8.38328189063016e-15,-1.16433074993951,25.211756605755,"piwi like RNA-mediated gene silencing 4","143689"
"213725_x_at","XYLT1",1.25492567817889,7.21967865261364,9.17946354279953,7.52342458301811e-16,8.38620263152936e-15,-1.25492567817889,25.2110068326989,"xylosyltransferase 1","64131"
"211048_s_at","PDIA4",1.24765338431017,9.23423424040151,9.17448486244828,7.73906882023487e-16,8.61603721739649e-15,-1.24765338431017,25.1829861172247,"protein disulfide isomerase family A member 4","9601"
"1554628_at","ZNF57",1.56272852083397,6.4660220959697,9.15648434491942,8.57139032952459e-16,9.49819145250825e-15,-1.56272852083397,25.0817046077104,"zinc finger protein 57","126295"
"219870_at","ATF7IP2",1.15748375014929,7.16838806068182,9.1563757221849,8.57667437235571e-16,9.50212099916005e-15,-1.15748375014929,25.0810935657091,"activating transcription factor 7 interacting protein 2","80063"
"228232_s_at","VSIG2",3.92972924737965,8.32042248725758,9.15332885645466,8.72622098675438e-16,9.65801887552218e-15,-3.92972924737965,25.063954503523,"V-set and immunoglobulin domain containing 2","23584"
"202532_s_at","DHFR",1.5839762495843,6.49696280208333,9.14975773737181,8.90480827170502e-16,9.84770210872718e-15,-1.5839762495843,25.0438680518341,"dihydrofolate reductase","1719"
"231975_s_at","MIER3",1.12851114338867,6.11981369352273,9.14849426544916,8.96886097941172e-16,9.9085163477336e-15,-1.12851114338867,25.036761826209,"MIER family member 3","166968"
"211385_x_at","SULT1A2",1.42857083323423,7.96447503232576,9.14789279838278,8.99951385716554e-16,9.94037212405103e-15,-1.42857083323423,25.0333790333556,"sulfotransferase family 1A member 2","6799"
"1554089_s_at","SBDSP1",1.0974783349498,9.2474287809697,9.14321569459285,9.24146357019635e-16,1.01829306872327e-14,-1.0974783349498,25.0070755867346,"SBDS pseudogene 1","155370"
"201914_s_at","SEC63",1.05964071193436,7.79667128585606,9.1412438874097,9.34539794673228e-16,1.02891589355132e-14,-1.05964071193436,24.9959872883835,"SEC63 homolog, protein translocation regulator","11231"
"237654_at","PPP1R36",1.92857898711068,6.23094952658333,9.1362225150948,9.61536334057426e-16,1.05651123522086e-14,-1.92857898711068,24.9677524189314,"protein phosphatase 1 regulatory subunit 36","145376"
"215011_at","SNHG3",1.07134124119176,4.32554277186364,9.13580118929479,9.63836533320376e-16,1.05882584808703e-14,-1.07134124119176,24.9653834874492,"small nucleolar RNA host gene 3","8420"
"226324_s_at","IFT172",1.01713320385842,7.65100259792424,9.13502779884018,9.68073078659604e-16,1.06305273299285e-14,-1.01713320385842,24.9610351133669,"intraflagellar transport 172","26160"
"202996_at","POLD4",1.0045819124453,7.94759879216667,9.13199394789174,9.84872021062203e-16,1.08117040703483e-14,-1.0045819124453,24.9439781363371,"DNA polymerase delta 4, accessory subunit","57804"
"226412_at","PNISR",1.00502602913513,7.38376334116667,9.12825568111943,1.0059712411963e-15,1.10179242012034e-14,-1.00502602913513,24.9229625257183,"PNN interacting serine and arginine rich protein","25957"
"229194_at","PCGF5",1.1770882719305,7.71917584537879,9.12769173651981,1.00919305764718e-15,1.10487846269243e-14,-1.1770882719305,24.9197923364056,"polycomb group ring finger 5","84333"
"213518_at","PRKCI",1.50112240678507,8.19457079275758,9.12734025745514,1.01120625481645e-15,1.10648417162603e-14,-1.50112240678507,24.9178165348361,"protein kinase C iota","5584"
"226533_at","HINT3",1.51187401195366,4.49978739684849,9.1247373086541,1.02624041945546e-15,1.12196950477359e-14,-1.51187401195366,24.9031848717237,"histidine triad nucleotide binding protein 3","135114"
"209699_x_at","AKR1C2",2.65439005678249,9.67069500090909,9.11978144197086,1.05548276789603e-15,1.15209663275535e-14,-2.65439005678249,24.8753296124234,"aldo-keto reductase family 1 member C2","1646"
"203615_x_at","SULT1A1",1.47791500455212,8.66309596712879,9.11796952863702,1.06637999111371e-15,1.16375900227828e-14,-1.47791500455212,24.8651463085082,"sulfotransferase family 1A member 1","6817"
"218174_s_at","TMEM254",1.08427853053024,5.62992147707576,9.11738755061469,1.0699038484304e-15,1.16737164064921e-14,-1.08427853053024,24.8618755761437,"transmembrane protein 254","80195"
"226106_at","RNF141",1.12125212287773,8.41572301057576,9.11363778562643,1.09288830849161e-15,1.19102388412954e-14,-1.12125212287773,24.8408029250724,"ring finger protein 141","50862"
