"","GeneSymbol","logFC","AveExpr","t","P.Value","adj.P.Val","logFC_Cancer_vs_Normal","B","GeneName","ENTREZID"
"203821_at","HBEGF",-1.02270215,9.840466875,-4.08242228468275,0.000562379507096099,0.0209884638569824,1.02270215,-0.17769983929706,"heparin binding EGF like growth factor","1839"
"241592_at","LOC105369890",-1.30094578,5.34459244,-4.08080387385663,0.000564529750259512,0.021039989158445,1.30094578,-0.181266488501243,"uncharacterized LOC105369890","105369890"
"204639_at","ADA",-1.52047535,9.908793825,-4.07907545268984,0.000566835223411296,0.0210971516950392,1.52047535,-0.185075511928122,"adenosine deaminase","100"
"205958_x_at","CSHL1",-2.128328394,2.756014023,-4.07714224257252,0.000569424999388119,0.0211503477184412,2.128328394,-0.189335758797046,"chorionic somatomammotropin hormone like 1","1444"
"214117_s_at","BTD",-1.01189406,7.94376403,-4.07563390275723,0.0005714538129168,0.0212050327852174,1.01189406,-0.192659651183155,"biotinidase","686"
"1552370_at","C4orf33",-1.06503173,9.586425835,-4.0751194180443,0.000572147477644464,0.0212050327852174,1.06503173,-0.193793396545336,"chromosome 4 open reading frame 33","132321"
"217376_at","LOC100289473",-1.07912851,5.593122435,-4.07367205124756,0.000574103433814149,0.0212088548944518,1.07912851,-0.196982855746429,"cytoskeleton associated protein 2-like pseudogene","100289473"
"211497_x_at","NKX3-1",-1.0989647,6.1273004,-4.06409880544509,0.000587209837879109,0.0214405210569934,1.0989647,-0.21807744935385,"NK3 homeobox 1","4824"
"221590_s_at","ALDH6A1",-1.59783173,8.267919735,-4.06364284355568,0.000587841480109222,0.0214405210569934,1.59783173,-0.219082101718814,"aldehyde dehydrogenase 6 family member A1","4329"
"239065_at","DNAJC22",-1.20060754,8.11702468,-4.06277217569423,0.000589049497984292,0.0214405210569934,1.20060754,-0.221000489687563,"DnaJ heat shock protein family (Hsp40) member C22","79962"
"231342_at","B4GALT6",-1.08624193,6.099739045,-4.0625933699114,0.000589297890680827,0.0214405210569934,1.08624193,-0.22139445940409,"beta-1,4-galactosyltransferase 6","9331"
"229778_at","SPX",-2.30876895,4.922887065,-4.06196040043467,0.000590178037325561,0.0214405210569934,2.30876895,-0.222789099001507,"spexin hormone","80763"
"225496_s_at","SYTL2",-1.63106885,11.613528725,-4.06017930444731,0.000592661707321598,0.0214749799005788,1.63106885,-0.226713382775251,"synaptotagmin like 2","54843"
"1569688_at","FMO5",-1.85213449,7.889576795,-4.05676754469884,0.000597448451273036,0.021506224421248,1.85213449,-0.234230272008894,"flavin containing dimethylaniline monoxygenase 5","2330"
"231230_at","KCNK10",-1.33290028,6.04977425,-4.05377000334226,0.000601685881604417,0.0216056679381444,1.33290028,-0.240834288154722,"potassium two pore domain channel subfamily K member 10","54207"
"214111_at","OPCML",-2.12032418,5.27120024,-4.05345239275275,0.000602136621291379,0.0216056679381444,2.12032418,-0.24153401595898,"opioid binding protein/cell adhesion molecule like","4978"
"235262_at","ZNF585B",-1.84508073,4.687630065,-4.05158275314517,0.000604796775953416,0.0216692422839142,1.84508073,-0.2456529629575,"zinc finger protein 585B","92285"
"212510_at","GPD1L",-1.1007151,10.87888745,-4.05110064800276,0.000605484623647283,0.0216796802867814,1.1007151,-0.24671505888114,"glycerol-3-phosphate dehydrogenase 1 like","23171"
"243198_at","TEX9",-1.03600566,8.32462152,-4.04968616364171,0.000607507261219742,0.0217378661696266,1.03600566,-0.249831184741809,"testis expressed 9","374618"
"205869_at","PRSS1",-3.0771018,5.79825892,-4.04490253870247,0.000614397692247663,0.0218841653574208,3.0771018,-0.260369154835621,"serine protease 1","5644"
"215115_x_at","NTRK3",-1.51374557,6.172537315,-4.04455618742389,0.000614899601342771,0.0218877836610781,1.51374557,-0.261132115933166,"neurotrophic receptor tyrosine kinase 3","4916"
"223775_at","HHIP",-2.47104304,5.63222598,-4.04321451906094,0.000616847723120866,0.021906015763965,2.47104304,-0.264087582403152,"hedgehog interacting protein","64399"
"40472_at","LPCAT4",-1.25982737,8.980289615,-4.04278276899082,0.000617475939532347,0.021906015763965,1.25982737,-0.265038643185588,"lysophosphatidylcholine acyltransferase 4","254531"
"205857_at","SLC18A2",-1.36350386,8.11246153,-4.04242065943975,0.000618003318053015,0.021906015763965,1.36350386,-0.265836295426645,"solute carrier family 18 member A2","6571"
"206346_at","PRLR",-1.40725755,6.305809085,-4.04230217879893,0.000618175971551799,0.021906015763965,1.40725755,-0.266097282887141,"prolactin receptor","5618"
"216208_s_at","ATF6B",-1.68582541,6.223574125,-4.03835218029291,0.00062395966234704,0.0219878958776315,1.68582541,-0.274798050134611,"activating transcription factor 6 beta","1388"
"207378_at","TREH",-2.03713627,4.280219605,-4.03754678801153,0.000625145549928123,0.0219878958776315,2.03713627,-0.276572053232566,"trehalase","11181"
"217047_s_at","FAM13A",-1.32477835,10.368982725,-4.03683184120985,0.000626200146704483,0.0219924507288265,1.32477835,-0.2781468198979,"family with sequence similarity 13 member A","10144"
"1564285_at","HFM1",-2.011665225,4.0762324775,-4.03677296369543,0.000626287074253002,0.0219924507288265,2.011665225,-0.278276504882308,"helicase for meiosis 1","164045"
"1554728_at","SLC9A1",-1.6523882,5.99672659,-4.03271541020591,0.000632306798928164,0.0220903349721389,1.6523882,-0.287213517341504,"solute carrier family 9 member A1","6548"
"228232_s_at","VSIG2",-3.57811414,9.98219943,-4.03243402465667,0.000632726392530722,0.0220908783599088,3.57811414,-0.287833268047194,"V-set and immunoglobulin domain containing 2","23584"
"1560062_at","SLC29A2",-1.92019449,5.505967495,-4.02945712642915,0.000637182505128564,0.0221897792789199,1.92019449,-0.294389728417819,"solute carrier family 29 member 2","3177"
"1552976_at","DNAJB13",-1.11750265,6.226565005,-4.0264773248145,0.000641674319767759,0.0222894176831653,1.11750265,-0.30095231009081,"DnaJ heat shock protein family (Hsp40) member B13","374407"
"213953_at","KRT20",-4.90290641,10.783138135,-4.02368432126558,0.000645913227818988,0.0223883291507688,4.90290641,-0.307103244178305,"keratin 20","54474"
"217238_s_at","ALDOB",-3.6760952,8.85977305,-4.02356640452203,0.000646092801926094,0.0223883291507688,3.6760952,-0.30736292268585,"aldolase, fructose-bisphosphate B","229"
"209515_s_at","RAB27A",-1.51753245,12.078413225,-4.02160440202672,0.000649088032595561,0.0224613216342799,1.51753245,-0.31168361720253,"RAB27A, member RAS oncogene family","5873"
"221880_s_at","FAM174B",-1.38322645,8.146511125,-4.01942781722807,0.000652427057468389,0.0225198543984117,1.38322645,-0.316476717616919,"family with sequence similarity 174 member B","400451"
"220421_at","BTNL8",-3.3285931,7.90409435,-4.01751098769794,0.000655381785521284,0.0225666153753527,3.3285931,-0.320697678923276,"butyrophilin like 8","79908"
"209990_s_at","GABBR2",-1.44254459,5.227639825,-4.0154690933598,0.00065854397956145,0.0226309818243383,1.44254459,-0.325193907610696,"gamma-aminobutyric acid type B receptor subunit 2","9568"
"1560819_a_at","LINC00944",-1.21720652,5.0711435,-4.01360304904629,0.000661447148251226,0.0226737447214017,1.21720652,-0.329302796273418,"long intergenic non-protein coding RNA 944","387895"
"204705_x_at","ALDOB",-4.02576617,9.810786515,-4.01165655709788,0.000664489078706083,0.0227210383854003,4.02576617,-0.333588701071188,"aldolase, fructose-bisphosphate B","229"
"1559276_at","PCAT18",-2.9520888,6.70430965,-4.01136098645746,0.000664952207871054,0.0227226637283437,2.9520888,-0.334239495452514,"prostate cancer associated transcript 18","728606"
"229241_at","LDHD",-2.15905155,6.403720685,-4.00984651726875,0.00066733028242355,0.0227470593463264,2.15905155,-0.337574043119824,"lactate dehydrogenase D","197257"
"214477_at","MLLT1",-2.01159554,3.50314871,-4.00807174679382,0.000670127886753369,0.0227479331028131,2.01159554,-0.341481621447357,"MLLT1 super elongation complex subunit","4298"
"205343_at","SULT1C2",-3.3593644,10.6150417,-4.00634690020578,0.000672858001111898,0.0227672212600184,3.3593644,-0.345279177438474,"sulfotransferase family 1C member 2","6819"
"206310_at","SPINK2",-3.24890185,5.784630335,-4.00523169379346,0.000674629068204074,0.0227968753424337,3.24890185,-0.347734447890756,"serine peptidase inhibitor Kazal type 2","6691"
"37590_g_at","ZNF710-AS1",-1.47996029,8.239942295,-4.00364340450874,0.000677159468874645,0.0228400332885387,1.47996029,-0.35123119684536,"ZNF710 antisense RNA 1","109729181"
"203767_s_at","STS",-1.63701522,9.95829794,-3.99696271849172,0.000687906904841686,0.0229504898017328,1.63701522,-0.365938304342192,"steroid sulfatase","412"
"230390_at","WDR35-DT",-1.37509745,2.725177115,-3.99552008296971,0.000690249953726938,0.023011839158549,1.37509745,-0.369113966371382,"WDR35 divergent transcript","101928222"
"227750_at","KALRN",-1.05186035,10.159270375,-3.98837421688466,0.000701973698803633,0.0232227581707643,1.05186035,-0.384842985965257,"kalirin RhoGEF kinase","8997"
"205632_s_at","PIP5K1B",-1.1427289,11.59599325,-3.98778591325282,0.000702947686741929,0.0232227581707643,1.1427289,-0.386137837966376,"phosphatidylinositol-4-phosphate 5-kinase type 1 beta","8395"
"1561446_at","LINC02753",-2.360197715,3.6595263925,-3.985313156608,0.000707056301797462,0.0233021719715348,2.360197715,-0.391580215479546,"long intergenic non-protein coding RNA 2753","101928443"
"224016_at","HIPK2",-1.39316885,7.529071175,-3.98338679445222,0.000710273632130697,0.023335870496533,1.39316885,-0.395819854141962,"homeodomain interacting protein kinase 2","28996"
"205051_s_at","KIT",-1.67675248,10.10884216,-3.98291729034147,0.000711059987354389,0.023335870496533,1.67675248,-0.396853141991997,"KIT proto-oncogene, receptor tyrosine kinase","3815"
"220339_s_at","TPSG1",-1.30630113,4.668420235,-3.98176052504678,0.000713001115406634,0.0233713045472768,1.30630113,-0.3993989230239,"tryptase gamma 1","25823"
"206410_at","NR0B2",-1.96389581,7.708761295,-3.98083622924275,0.000714555939439402,0.0233806446675615,1.96389581,-0.401433053974175,"nuclear receptor subfamily 0 group B member 2","8431"
"231275_at","PRDM16-DT",-2.73299213,5.040979985,-3.98082850442275,0.000714568948138915,0.0233806446675615,2.73299213,-0.401450054124421,"PRDM16 divergent transcript","440556"
"213397_x_at","RNASE4",-1.4494237,12.56720635,-3.97778847159233,0.000719706769729441,0.0234645006767783,1.4494237,-0.408140129983512,"ribonuclease A family member 4","6038"
"222675_s_at","BAIAP2L1",-1.62503836,9.40472622,-3.97722998767639,0.000720654632887318,0.023467416350872,1.62503836,-0.409369123654127,"BAR/IMD domain containing adaptor protein 2 like 1","55971"
"241446_at","ADAM28",-1.83422604,6.98643979,-3.9732753045271,0.000727402236643252,0.0236218892724443,1.83422604,-0.418071406408298,"ADAM metallopeptidase domain 28","10863"
"205969_at","AADAC",-2.85784877,10.129171515,-3.97318414843943,0.00072755851000999,0.0236218892724443,2.85784877,-0.418271988153511,"arylacetamide deacetylase","13"
"205874_at","ITPKA",-1.87274303,6.991182655,-3.97025554395738,0.000732597001510932,0.0237572604137664,1.87274303,-0.424715973873798,"inositol-trisphosphate 3-kinase A","3706"
"225009_at","CMTM4",-1.0857366,9.476118,-3.96781123343642,0.000736828899703476,0.0238294741039723,1.0857366,-0.430094074534956,"CKLF like MARVEL transmembrane domain containing 4","146223"
"231290_at","RCCD1",-1.19149324,2.98548464,-3.9672492589832,0.000737805298976294,0.0238294741039723,1.19149324,-0.43133052610758,"RCC1 domain containing 1","91433"
"220335_x_at","CES3",-1.27993304,8.70053868,-3.96720933829289,0.000737874707965709,0.0238294741039723,1.27993304,-0.431418358793914,"carboxylesterase 3","23491"
"210461_s_at","ABLIM1",-1.0461429,10.16002365,-3.96680523574213,0.000738577676101545,0.0238356509432289,1.0461429,-0.432307453309363,"actin binding LIM protein 1","3983"
"211422_at","TRPM3",-1.72865057,5.101594735,-3.96265910171559,0.000745828854288497,0.0239870325972824,1.72865057,-0.441429268842744,"transient receptor potential cation channel subfamily M member 3","80036"
"209569_x_at","NSG1",-1.24109979,6.862887695,-3.96150273247313,0.000747863847613168,0.024024357149383,1.24109979,-0.443973244120275,"neuronal vesicle trafficking associated 1","27065"
"227739_at","NDOR1",-1.52804292,7.79391324,-3.95623840747317,0.000757198199436872,0.0242245825361094,1.52804292,-0.455553883466079,"NADPH dependent diflavin oxidoreductase 1","27158"
"209867_s_at","ADGRL3",-1.59920883,7.203077595,-3.95591378580401,0.000757777580762254,0.0242289410691089,1.59920883,-0.456267958862759,"adhesion G protein-coupled receptor L3","23284"
"210065_s_at","UPK1B",-3.49869686,7.62452042,-3.955310970474,0.000758854650721241,0.0242350338949672,3.49869686,-0.457593969345754,"uroplakin 1B","7348"
"208268_at","ADAM28",-2.28577929,10.052540605,-3.95402994257738,0.000761148570910654,0.0242941028105896,2.28577929,-0.460411789846829,"ADAM metallopeptidase domain 28","10863"
"232245_at","SLC25A34",-1.659404,4.19206879,-3.95240560355336,0.000764067186825759,0.0243563693819385,1.659404,-0.46398467557993,"solute carrier family 25 member 34","284723"
"212400_at","EEIG1",-1.00640275,9.905179475,-3.95161804581751,0.000765486281660539,0.0243563693819385,1.00640275,-0.465716941659164,"estrogen-induced osteoclastogenesis regulator 1","399665"
"224458_at","PGAP4",-1.06475133,9.537531435,-3.95160780217361,0.000765504756893651,0.0243563693819385,1.06475133,-0.465739472804634,"post-GPI attachment to proteins GalNAc transferase 4","84302"
"1555773_at","BPIFC",-1.9073764,3.53023696,-3.95039038712378,0.000767703628010019,0.0243563693819385,1.9073764,-0.46841717465511,"BPI fold containing family C","254240"
"218696_at","EIF2AK3",-1.0602386,11.5953231,-3.95035843691847,0.000767761420468726,0.0243563693819385,1.0602386,-0.468487448199411,"eukaryotic translation initiation factor 2 alpha kinase 3","9451"
"218035_s_at","RBM47",-1.08001355,12.856226425,-3.95022675896593,0.000767999649098529,0.0243563693819385,1.08001355,-0.46877706954591,"RNA binding motif protein 47","54502"
"239291_at","TRPM3",-1.14074132,5.03541264,-3.94731811547526,0.000773280710331118,0.0244618371265554,1.14074132,-0.475174342925814,"transient receptor potential cation channel subfamily M member 3","80036"
"206334_at","LIPF",-6.61499794,11.52839613,-3.94662160216859,0.000774550687778892,0.0244789357539369,6.61499794,-0.476706199990057,"lipase F, gastric type","8513"
"216595_at","FAM186A",-1.13138859,6.461861295,-3.94550871541698,0.000776584165425556,0.0245148609957519,1.13138859,-0.479153751987288,"family with sequence similarity 186 member A","121006"
"232914_s_at","SYTL2",-1.4488958,12.4546266,-3.9442887787427,0.000778819353720663,0.0245429096050013,1.4488958,-0.481836674042056,"synaptotagmin like 2","54843"
"235747_at","SLC25A16",-1.1278754,9.8709975,-3.94300718735329,0.000781174406711319,0.0245463854522651,1.1278754,-0.484655117825009,"solute carrier family 25 member 16","8034"
"1562568_at","LOC400541",-2.219876398,2.591039471,-3.94215509373658,0.000782744137460781,0.0245815828349616,2.219876398,-0.486528980281744,"uncharacterized LOC400541","400541"
"205158_at","RNASE4",-1.49718275,11.637271725,-3.94101092605886,0.000784856869369205,0.0246055328742897,1.49718275,-0.489045099675486,"ribonuclease A family member 4","6038"
"205523_at","HAPLN1",-2.89907,6.1540783,-3.94037952114231,0.000786025203203955,0.0246280389599864,2.89907,-0.490433586145372,"hyaluronan and proteoglycan link protein 1","1404"
"1554874_at","MITF",-1.29267583,4.682298275,-3.94013410381453,0.000786479783674326,0.0246281684836161,1.29267583,-0.490973264520324,"melanocyte inducing transcription factor","4286"
"229369_at","VSIG2",-3.44409476,9.65795227,-3.93712427645692,0.000792076147542073,0.0246911870887009,3.44409476,-0.497591722743019,"V-set and immunoglobulin domain containing 2","23584"
"1554314_at","C6orf141",-1.46916786,6.89469706,-3.93509851176163,0.000795865084331147,0.0247660349947669,1.46916786,-0.50204604462222,"chromosome 6 open reading frame 141","135398"
"215844_at","TNPO2",-1.53687901,4.264557735,-3.93319016488218,0.000799450908715828,0.0248211121147291,1.53687901,-0.506242011730907,"transportin 2","30000"
"210404_x_at","CAMK2B",-1.48088359,4.661066195,-3.93212389092862,0.000801461458991294,0.0248412161396536,1.48088359,-0.508586402400772,"calcium/calmodulin dependent protein kinase II beta","816"
"1554683_a_at","CCDC187",-1.41949293,5.969023975,-3.93156770503302,0.000802512191466286,0.0248417587117211,1.41949293,-0.509809253901519,"coiled-coil domain containing 187","399693"
"228307_at","EMILIN3",-1.03314057,6.560183635,-3.93052573025856,0.000804484356241797,0.0248417587117211,1.03314057,-0.512100140589031,"elastin microfibril interfacer 3","90187"
"232331_at","PPARG",-1.05481277,7.939976565,-3.92910701949622,0.000807177334239954,0.0248630973376743,1.05481277,-0.515219237835077,"peroxisome proliferator activated receptor gamma","5468"
"230888_at","WDR91",-1.26530397,7.082982725,-3.92807176904012,0.00080914809388772,0.0248630973376743,1.26530397,-0.51749522136482,"WD repeat domain 91","29062"
"232994_s_at","ARHGEF28",-1.25437505,8.782680675,-3.92633711686374,0.000812461014257498,0.0248858856888116,1.25437505,-0.521308716486045,"Rho guanine nucleotide exchange factor 28","64283"
"210476_s_at","PRLR",-1.42753684,4.30363395,-3.92493555249103,0.000815147645862805,0.0249226010583681,1.42753684,-0.524389840418205,"prolactin receptor","5618"
"202327_s_at","PKD1",-1.28939822,5.7721738,-3.92356256320773,0.000817788075518963,0.0249239614995359,1.28939822,-0.527408055721292,"polycystin 1, transient receptor potential channel interacting","5310"
"232083_at","KIF16B",-1.22472059,8.579096805,-3.92355284115145,0.000817806802563648,0.0249239614995359,1.22472059,-0.527429427205099,"kinesin family member 16B","55614"
"237722_at","FLI1",-1.95714602,4.41578925,-3.9226516287947,0.000819544611475093,0.0249630092659614,1.95714602,-0.529410495162799,"Fli-1 proto-oncogene, ETS transcription factor","2313"
"1562558_at","LINC01720",-1.96103702,3.87953063,-3.91661175246433,0.000831286537701819,0.0251915766288122,1.96103702,-0.542686493196278,"long intergenic non-protein coding RNA 1720","440704"
"204712_at","WIF1",-2.7227756,6.03302989,-3.91573515392123,0.000833004558881141,0.0252184519694498,2.7227756,-0.544613159905769,"WNT inhibitory factor 1","11197"
"243326_at","LOC101928263",-1.68142561,5.924027345,-3.9152559883407,0.00083394515516972,0.0252329559263445,1.68142561,-0.545666296935313,"uncharacterized LOC101928263","101928263"
"233527_at","ESAM-AS1",-1.09081834,6.23841437,-3.91452649185446,0.000835379177580295,0.0252431482443651,1.09081834,-0.547269603584865,"ESAM antisense RNA 1","101929340"
"205259_at","NR3C2",-1.63429467,9.496662615,-3.91330579576559,0.000837784275467895,0.0252484641206222,1.63429467,-0.549952422929844,"nuclear receptor subfamily 3 group C member 2","4306"
"240228_at","CSMD3",-1.99748981,5.449854145,-3.91253014994639,0.000839316083689524,0.0252556999866399,1.99748981,-0.551657082117643,"CUB and Sushi multiple domains 3","114788"
"203474_at","IQGAP2",-1.6003618,11.8315225,-3.90756283831977,0.000849192212738869,0.0254130181891065,1.6003618,-0.562573174218135,"IQ motif containing GTPase activating protein 2","10788"
"202973_x_at","FAM13A",-1.31900975,11.586364875,-3.90598917385115,0.000852345060769772,0.025441618220043,1.31900975,-0.566031177483514,"family with sequence similarity 13 member A","10144"
"225548_at","SHROOM3",-1.1243377,10.63724745,-3.90253011220147,0.000859316304318527,0.0255494641453961,1.1243377,-0.573631749136908,"shroom family member 3","57619"
"227113_at","ADHFE1",-2.22832291,7.692184125,-3.90079126180546,0.000862842100516505,0.0255941394767187,2.22832291,-0.577452281142993,"alcohol dehydrogenase iron containing 1","137872"
"219370_at","RPRM",-1.95082439,7.301774625,-3.90056897434376,0.000863293859840963,0.0255941394767187,1.95082439,-0.577940670955602,"reprimo, TP53 dependent G2 arrest mediator homolog","56475"
"228796_at","CPNE4",-2.14053457,5.622079845,-3.89727408350011,0.000870017787647411,0.0257264589181299,2.14053457,-0.585179605245008,"copine 4","131034"
"224456_s_at","FOXD2-AS1",-1.05943776,3.06693553,-3.89525231493018,0.000874169397738377,0.0258073497955431,1.05943776,-0.589621186679417,"FOXD2 adjacent opposite strand RNA 1","84793"
"227320_at","RFLNA",-1.92435019,9.974307505,-3.89286414999709,0.000879098774863044,0.0258829970466542,1.92435019,-0.594867419691699,"refilin A","144347"
"1560227_at","GDPD1",-1.0859264,7.97098506,-3.89019461060717,0.000884641659194424,0.0259483812856519,1.0859264,-0.600731407976059,"glycerophosphodiester phosphodiesterase domain containing 1","284161"
"1568904_at","LINC01992",-1.82216911,6.367810175,-3.88890535769728,0.000887331024302687,0.0259993696429525,1.82216911,-0.603563282449324,"long intergenic non-protein coding RNA 1992","105371708"
"239378_at","PITRM1",-1.84412631,5.187887215,-3.8845257592712,0.000896527670800526,0.0261416181992244,1.84412631,-0.61318250563389,"pitrilysin metallopeptidase 1","10531"
"1561101_at","JAKMIP2-AS1",-2.050022518,3.589933681,-3.8825139149703,0.000900784016630686,0.02618307608149,2.050022518,-0.617600913330835,"JAKMIP2 antisense RNA 1","153469"
"208300_at","PTPRH",-1.42431945,8.818545775,-3.88073830625151,0.000904557259173915,0.0262460966449513,1.42431945,-0.621500316982234,"protein tyrosine phosphatase receptor type H","5794"
"222860_s_at","PDGFD",-1.2892854,7.5093697,-3.87978766532265,0.000906583865024842,0.0262539580615642,1.2892854,-0.62358794255598,"platelet derived growth factor D","80310"
"217138_x_at","IGLC1",-2.04341631,6.168874575,-3.87741108936497,0.000911670093006619,0.0263037268259298,2.04341631,-0.628806730014174,"immunoglobulin lambda constant 1","3537"
"242324_x_at","CCBE1",-1.66030552,6.18243517,-3.87670548754622,0.000913185640551671,0.0263102762010274,1.66030552,-0.63035611977666,"collagen and calcium binding EGF domains 1","147372"
"212741_at","MAOA",-1.80924857,10.880638615,-3.87561583553563,0.000915531003208864,0.0263456092633919,1.80924857,-0.632748768361656,"monoamine oxidase A","4128"
"220999_s_at","CYFIP2",-1.38822392,7.88160144,-3.8713989294337,0.000924664014974459,0.0264968579762728,1.38822392,-0.642007587181213,"cytoplasmic FMR1 interacting protein 2","26999"
"215785_s_at","CYFIP2",-1.38590691,9.513870845,-3.86821535670831,0.000931618962678853,0.0266263809641747,1.38590691,-0.648996908703259,"cytoplasmic FMR1 interacting protein 2","26999"
"225822_at","TMEM125",-1.03423325,9.872271375,-3.86147442058576,0.000946517510671094,0.0269437462932663,1.03423325,-0.663794264676745,"transmembrane protein 125","128218"
"214192_at","NUP88",-2.44510838,4.73283441,-3.85910433790738,0.000951811834053629,0.0270146163121822,2.44510838,-0.668996320980905,"nucleoporin 88","4927"
"235065_at","GAREM1",-1.09456416,8.72967442,-3.85719303149666,0.000956102761228414,0.0270868819061913,1.09456416,-0.673191176381449,"GRB2 associated regulator of MAPK1 subtype 1","64762"
"237109_at","TOM1L2",-1.29616201,7.170074815,-3.85675350807845,0.000957092216485917,0.0270868819061913,1.29616201,-0.674155793526558,"target of myb1 like 2 membrane trafficking protein","146691"
"210370_s_at","LY9",-2.765334485,5.0782457275,-3.8551677897388,0.000960670450177299,0.0271025061214881,2.765334485,-0.677635856794502,"lymphocyte antigen 9","4063"
"241715_x_at","ACP4",-1.5485139,7.37336895,-3.8540158778019,0.000963278114811235,0.0271499206021606,1.5485139,-0.680163782338366,"acid phosphatase 4","93650"
"1561390_at","FAM41AY1",-1.40530761,5.722796335,-3.84931429888932,0.000973994537212828,0.0272673585878706,1.40530761,-0.690480797626709,"family with sequence similarity 41 member A, Y-linked 1","340618"
"205709_s_at","CDS1",-1.17407265,10.605044525,-3.84314177318369,0.000988243722049967,0.0275113164475977,1.17407265,-0.704023586787188,"CDP-diacylglycerol synthase 1","1040"
"236352_at","VGLL2",-1.29781068,5.89690091,-3.84230705364696,0.000990186486444383,0.027516345133415,1.29781068,-0.705854818669857,"vestigial like family member 2","245806"
"219263_at","RNF128",-1.1386694,12.3617152,-3.84128130038765,0.000992579067026791,0.027516345133415,1.1386694,-0.708105087019361,"ring finger protein 128","79589"
"216296_at","CLTA",-1.13342732,6.37046938,-3.8402469899462,0.000994997421136181,0.0275481454159246,1.13342732,-0.710374061992892,"clathrin light chain A","1211"
"210045_at","IDH2",-1.31606362,8.79117299,-3.83993407545593,0.000995730208795731,0.0275481454159246,1.31606362,-0.711060491915171,"isocitrate dehydrogenase (NADP(+)) 2","3418"
"210082_at","ABCA4",-1.93326643,3.047703135,-3.83875026192283,0.000998507333086951,0.0275484601434251,1.93326643,-0.713657328545032,"ATP binding cassette subfamily A member 4","24"
"219671_at","HPCAL4",-1.61133878,5.56942443,-3.83767892639292,0.00100102722367965,0.0275484601434251,1.61133878,-0.716007355993243,"hippocalcin like 4","51440"
"203770_s_at","STS",-2.07875368,3.94821078,-3.83761969843274,0.00100116671796956,0.0275484601434251,2.07875368,-0.716137273362582,"steroid sulfatase","412"
"228708_at","RAB27B",-2.04812535,12.500082225,-3.83694733271433,0.00100275163461096,0.027559030264116,2.04812535,-0.717612101712502,"RAB27B, member RAS oncogene family","5874"
"234379_at","FLT4",-1.83572791,4.321790205,-3.83644657430223,0.0010039336530614,0.0275645040040932,1.83572791,-0.718710492548142,"fms related receptor tyrosine kinase 4","2324"
"208566_at","KCNJ12",-2.02663573,3.071497425,-3.83630395885992,0.00100427054368823,0.0275645040040932,2.02663573,-0.719023310169548,"potassium inwardly rectifying channel subfamily J member 12","3768"
"1562631_at","TEX26-AS1",-1.95434665,3.168669125,-3.83591837249549,0.00100518194997003,0.0275658510066384,1.95434665,-0.719869062190186,"TEX26 antisense RNA 1","100507064"
"205650_s_at","FGA",-3.46041338,6.41079489,-3.83493657279311,0.0010075063292879,0.0276117336109352,3.46041338,-0.722022517039701,"fibrinogen alpha chain","2243"
"229720_at","BAG1",-1.1141969,9.43188155,-3.83376420680034,0.00101028886104494,0.0276522059227252,1.1141969,-0.724593875718105,"BAG cochaperone 1","573"
"238428_at","KCNJ15",-2.00191877,6.569819455,-3.83359582390158,0.00101068913274198,0.0276522059227252,2.00191877,-0.724963184007216,"potassium inwardly rectifying channel subfamily J member 15","3772"
"43427_at","ACACB",-1.1071961,9.19723465,-3.83258503947955,0.00101309523272796,0.0276566211816866,1.1071961,-0.727180064247326,"acetyl-CoA carboxylase beta","32"
"1554809_at","LOC389199",-1.29412274,5.66677675,-3.82904954451373,0.00102155605223034,0.0277117774146633,1.29412274,-0.734933698863855,"uncharacterized LOC389199","389199"
"244276_at","KLB",-1.07595783,6.732920105,-3.82805146788613,0.00102395722978259,0.0277321867071161,1.07595783,-0.737122419549322,"klotho beta","152831"
"214419_s_at","CYP2C9",-1.38140503,6.330379495,-3.82716127452025,0.00102610358863276,0.0277321867071161,1.38140503,-0.739074504965084,"cytochrome P450 family 2 subfamily C member 9","1559"
"238048_at","CLASP2",-1.23069717,5.231704985,-3.82514360967595,0.00103098496091244,0.0278503472025137,1.23069717,-0.743498808906836,"cytoplasmic linker associated protein 2","23122"
"1561741_at","DDX59-AS1",-1.77972716,3.8375543,-3.82471423670432,0.00103202672187164,0.0278509679261263,1.77972716,-0.744440297329954,"DDX59 antisense RNA 1","101929224"
"238196_at","FAM240C",-2.365491725,3.0886476375,-3.82295634651545,0.00103630269005227,0.0279387818434949,2.365491725,-0.748294707996379,"family with sequence similarity 240 member C","285095"
"235832_at","NKX6-2",-2.25534968,4.95058749,-3.82125637941359,0.00104045449022561,0.0280296160270057,2.25534968,-0.752021923342775,"NK6 homeobox 2","84504"
"219017_at","ETNK1",-1.4271652,11.9702615,-3.82042971315017,0.00104247940575989,0.0280401375523527,1.4271652,-0.753834339162279,"ethanolamine kinase 1","55500"
"222853_at","FLRT3",-1.40805675,10.955040975,-3.81920565192822,0.00104548492539724,0.0280480315486232,1.40805675,-0.756517937185586,"fibronectin leucine rich transmembrane protein 3","23767"
"209988_s_at","ASCL1",-3.375970756,5.230777342,-3.81890779382933,0.00104621757655736,0.0280539215293152,3.375970756,-0.757170938176836,"achaete-scute family bHLH transcription factor 1","429"
