"","GeneSymbol","logFC","AveExpr","t","P.Value","adj.P.Val","logFC_Cancer_vs_Normal","B","GeneName","ENTREZID"
"216950_s_at","FCGR1A",1.30062942,8.51904554,4.11593878985984,0.000519643305076001,0.0202242531380024,-1.30062942,-0.103823860823391,"Fc gamma receptor Ia","2209"
"209408_at","KIF2C",1.3373829,9.11574975,4.1142237005872,0.000521749207634936,0.0202603962552842,-1.3373829,-0.107604733017243,"kinesin family member 2C","11004"
"228251_at","CHAF1A",1.42227217,5.946683355,4.11023750350387,0.000526676741705675,0.0203649581702672,-1.42227217,-0.116392001968363,"chromatin assembly factor 1 subunit A","10036"
"220979_s_at","ST6GALNAC5",1.13402923,7.704473335,4.10694577325529,0.000530780854867101,0.0204346178917521,-1.13402923,-0.123648150423825,"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 5","81849"
"214390_s_at","BCAT1",1.90364848,5.16372147,4.10669525592334,0.000531094504328847,0.0204346178917521,-1.90364848,-0.124200371692054,"branched chain amino acid transaminase 1","586"
"211764_s_at","UBE2D1",1.1019296,11.1240298,4.10371935687648,0.000534834549947691,0.0205207572058877,-1.1019296,-0.130760124265676,"ubiquitin conjugating enzyme E2 D1","7321"
"226545_at","CD109",1.1533416,9.5464783,4.09844485972927,0.000541528205620426,0.0206760158116598,-1.1533416,-0.14238623397801,"CD109 molecule","135228"
"202715_at","CAD",1.48835262,8.06598747,4.09727193003347,0.000543028064898341,0.0206899368977818,-1.48835262,-0.144971543859064,"carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase","790"
"204778_x_at","HOXB7",1.37637532,8.00508869,4.09418803315946,0.000546991366080736,0.0207110477427038,-1.37637532,-0.151768772303292,"homeobox B7","3217"
"235911_at","MELTF",2.0803457,8.1337685,4.09078776697375,0.000551394760471437,0.0208152270840186,-2.0803457,-0.159263081098518,"melanotransferrin","4241"
"220615_s_at","FAR2",1.37136025,8.202676875,4.09018442954313,0.00055217978260406,0.020820481577352,-1.37136025,-0.160592832792791,"fatty acyl-CoA reductase 2","55711"
"214844_s_at","DOK5",1.45605174,7.96339132,4.08718648292695,0.000556097098249665,0.0208536411843624,-1.45605174,-0.167200170607409,"docking protein 5","55816"
"241362_at","MTCL2",1.73197486,5.23173041,4.0841019921604,0.000560156475346821,0.0209513211447943,-1.73197486,-0.173998041956463,"microtubule crosslinking factor 2","140710"
"241710_at","C1GALT1C1L",1.99717649,5.565984225,4.07986610993622,0.000565779432065737,0.0210722005777889,-1.99717649,-0.183333102571328,"C1GALT1 specific chaperone 1 like","728819"
"202202_s_at","LAMA4",1.0298134,10.7655438,4.07530634353965,0.00057189535424548,0.0212050327852174,-1.0298134,-0.193381478495342,"laminin subunit alpha 4","3910"
"202450_s_at","CTSK",1.0856425,11.35333635,4.07129195541289,0.000577334400038233,0.0212850696709983,-1.0856425,-0.202227594094726,"cathepsin K","1513"
"202363_at","SPOCK1",2.44573007,8.451090865,4.06912902516105,0.000580286311080853,0.0213628311122108,-2.44573007,-0.206993670538552,"SPARC (osteonectin), cwcv and kazal like domains proteoglycan 1","6695"
"213150_at","HOXA10",3.93066057,6.944291975,4.06749917955873,0.000582520635236466,0.0213897352125949,-3.93066057,-0.210585004082182,"homeobox A10","3206"
"204281_at","TEAD4",1.44653459,7.448516275,4.06574137214323,0.000584940009225209,0.0214405210569934,-1.44653459,-0.214458224806346,"TEA domain transcription factor 4","7004"
"202827_s_at","MMP14",1.2576651,7.85720605,4.06205844202993,0.000590041624235185,0.0214405210569934,-1.2576651,-0.22257308184918,"matrix metallopeptidase 14","4323"
"221942_s_at","GUCY1A1",1.68594565,9.737088125,4.06103059746669,0.000591473312690611,0.0214590599677234,-1.68594565,-0.224837741515473,"guanylate cyclase 1 soluble subunit alpha 1","2982"
"1553613_s_at","FOXC1",1.94195955,9.306215345,4.05931122719433,0.00059387598737403,0.0214749799005788,-1.94195955,-0.22862598505368,"forkhead box C1","2296"
"215646_s_at","VCAN",1.4245223,9.37355505,4.05791941714997,0.0005958280587884,0.0215021632568489,-1.4245223,-0.231692467080041,"versican","1462"
"205404_at","HSD11B1",1.05671624,8.52360943,4.05761604730072,0.00059625439716899,0.0215021632568489,-1.05671624,-0.232360854817616,"hydroxysteroid 11-beta dehydrogenase 1","3290"
"1556389_at","CNPY3",1.17242542,7.35370869,4.05673559470852,0.000597493459458175,0.021506224421248,-1.17242542,-0.234300663713661,"canopy FGF signaling regulator 3","10695"
"222581_at","XPR1",1.0242485,9.51977395,4.04837245951687,0.000609391828355123,0.0217910387281336,-1.0242485,-0.252725240999805,"xenotropic and polytropic retrovirus receptor 1","9213"
"219890_at","CLEC5A",2.60248285,5.590882995,4.04528976523502,0.000613837033559567,0.0218784483767075,-2.60248285,-0.259516147513163,"C-type lectin domain containing 5A","23601"
"212190_at","SERPINE2",1.37634465,10.654074525,4.03756403778271,0.000625120127211413,0.0219878958776315,-1.37634465,-0.276534058100524,"serpin family E member 2","5270"
"226777_at","ADAM12",2.16508166,7.18497594,4.03505242555817,0.00062883262375963,0.0220393741692678,-2.16508166,-0.282066156731976,"ADAM metallopeptidase domain 12","8038"
"219733_s_at","SLC27A5",1.41938023,6.222058915,4.03443787180926,0.00062974436095466,0.0220571895805228,-1.41938023,-0.283419749446604,"solute carrier family 27 member 5","10998"
"221898_at","PDPN",1.06145807,7.988910005,4.02967568001712,0.000636854290407148,0.0221897792789199,-1.06145807,-0.293908384968865,"podoplanin","10630"
"233679_at","LOC100506472",1.34217682,4.47150139,4.02873455428715,0.000638268835801952,0.0222134618698101,-1.34217682,-0.295981114220359,"uncharacterized LOC100506472","100506472"
"201645_at","TNC",1.6581862,10.7246404,4.02761394369181,0.000639957242183101,0.0222439047783605,-1.6581862,-0.298449104075466,"tenascin C","3371"
"226865_at","PLXDC2",1.0861147,10.08381915,4.02282678282415,0.000647220300072105,0.0224108739116164,-1.0861147,-0.308991721666189,"plexin domain containing 2","84898"
"202273_at","PDGFRB",1.07587845,8.565159605,4.02126332264888,0.000649610142380783,0.0224651704836618,-1.07587845,-0.312434724906774,"platelet derived growth factor receptor beta","5159"
"236034_at","ANGPT2",1.48522485,6.827726575,4.01946019445495,0.000652377263346897,0.0225198543984117,-1.48522485,-0.316405420204746,"angiopoietin 2","285"
"210869_s_at","MCAM",1.13481385,9.961141275,4.01783784794226,0.000654876999213902,0.0225666153753527,-1.13481385,-0.319977923612041,"melanoma cell adhesion molecule","4162"
"208146_s_at","CPVL",1.18281095,10.581182675,4.01702355880248,0.000656135266849761,0.0225765863530589,-1.18281095,-0.32177100436854,"carboxypeptidase vitellogenic like","54504"
"200838_at","CTSB",1.19014335,12.329563375,4.0155817022851,0.000658369191150577,0.0226309818243383,-1.19014335,-0.324945947576382,"cathepsin B","1508"
"204006_s_at","FCGR3B",1.40670597,8.061680115,4.01208618364683,0.000663816471118463,0.0227158006579974,-1.40670597,-0.332642734010201,"Fc gamma receptor IIIb","2215"
"226517_at","BCAT1",1.5415553,9.43772875,4.00705511699644,0.00067173568490567,0.0227553584710146,-1.5415553,-0.343719924782598,"branched chain amino acid transaminase 1","586"
"227212_s_at","PHF19",1.08879553,8.246428835,4.00284961912161,0.000678427641326047,0.0228484795703211,-1.08879553,-0.352978747486441,"PHD finger protein 19","26147"
"242100_at","CHSY3",1.54820586,6.99358291,4.0024409476999,0.000679081468710962,0.0228484795703211,-1.54820586,-0.353878445565306,"chondroitin sulfate synthase 3","337876"
"205032_at","ITGA2",1.14266035,9.081861325,4.00203446868091,0.000679732411729896,0.022856315874128,-1.14266035,-0.354773311222155,"integrin subunit alpha 2","3673"
"208555_x_at","CST2",2.07771902,6.07374041,4.00102771828171,0.000681347320327962,0.0228574091833119,-2.07771902,-0.356989652424431,"cystatin SA","1470"
"217078_s_at","CD300A",2.20356766,4.05240201,3.99220087582036,0.000695671080647574,0.0231361413226314,-2.20356766,-0.376420224128499,"CD300a molecule","11314"
"204298_s_at","LOX",1.41307562,7.24512343,3.99090557415576,0.000697798139410624,0.0231597057528635,-1.41307562,-0.37927134029862,"lysyl oxidase","4015"
"218959_at","HOXC10",2.44214112,6.3531757,3.99051361048446,0.000698443073023468,0.0231597057528635,-2.44214112,-0.380134087733221,"homeobox C10","3226"
"218537_at","HCFC1R1",1.84256436,5.88543925,3.98694755730311,0.000704337985992434,0.0232346452419669,-1.84256436,-0.387983030937288,"host cell factor C1 regulator 1","54985"
"227276_at","PLXDC2",1.06397597,8.738008965,3.98308141383163,0.000710785004347174,0.023335870496533,-1.06397597,-0.396491938850398,"plexin domain containing 2","84898"
"214639_s_at","HOXA1",1.52516138,7.01342526,3.97893392125527,0.000717766589155414,0.0234431829522534,-1.52516138,-0.405619427827472,"homeobox A1","3198"
"218252_at","CKAP2",1.16213325,10.069211475,3.97751587815945,0.000720169262074667,0.0234655866531183,-1.16213325,-0.408739997666805,"cytoskeleton associated protein 2","26586"
"1559989_at","TPM4",1.79497959,4.143101045,3.96787255710414,0.000736722431183911,0.0238294741039723,-1.79497959,-0.429959149929132,"tropomyosin 4","7171"
"209596_at","MXRA5",1.2291206,12.181452,3.96744065644428,0.000737472611898051,0.0238294741039723,-1.2291206,-0.430909416428079,"matrix remodeling associated 5","25878"
"201508_at","IGFBP4",1.00414032,8.21932981,3.96609788273351,0.000739809778704335,0.0238356509432289,-1.00414032,-0.433863734515038,"insulin like growth factor binding protein 4","3487"
"225328_at","FBXO32",1.57364975,9.614178375,3.96241200383833,0.000746263236359898,0.0239870325972824,-1.57364975,-0.441972880916163,"F-box protein 32","114907"
"232806_s_at","FAM131A",1.70625838,4.8295325,3.96053401965111,0.000749572857562272,0.0240651180195051,-1.70625838,-0.446104338469231,"family with sequence similarity 131 member A","131408"
"210997_at","HGF",1.09227244,6.28338286,3.95965921196327,0.000751119541954399,0.0240877078220079,-1.09227244,-0.448028815008419,"hepatocyte growth factor","3082"
"205648_at","WNT2",2.90453031,6.429081655,3.95895292705891,0.000752370592400086,0.0241111567379441,-2.90453031,-0.449582537365668,"Wnt family member 2","7472"
"200872_at","S100A10",1.1200145,13.42009655,3.95181168232003,0.000765137126225618,0.0243563693819385,-1.1200145,-0.465291032579815,"S100 calcium binding protein A10","6281"
"223488_s_at","GNB4",1.68070704,6.30479226,3.95077860754447,0.000767001749683333,0.0243563693819385,-1.68070704,-0.467563291628,"G protein subunit beta 4","59345"
"225803_at","FBXO32",1.3512137,8.75989255,3.9478730138801,0.000772270428541613,0.0244540765398044,-1.3512137,-0.473953927383284,"F-box protein 32","114907"
"219457_s_at","RIN3",1.93901818,6.10466753,3.93779307038258,0.000790829200280235,0.0246795585190193,-1.93901818,-0.496121114242548,"Ras and Rab interactor 3","79890"
"220332_at","CLDN16",1.81492626,4.79298817,3.93284718820206,0.000800097072080586,0.0248270757185051,-1.81492626,-0.506996111981417,"claudin 16","10686"
"223229_at","UBE2T",1.1453071,9.23602015,3.93029464625461,0.000804922386347115,0.0248417587117211,-1.1453071,-0.512608195229839,"ubiquitin conjugating enzyme E2 T","29089"
"212478_at","RMND5A",1.76261823,5.913094115,3.9279169038738,0.000809443315245729,0.0248630973376743,-1.76261823,-0.517835685913973,"required for meiotic nuclear division 5 homolog A","64795"
"219275_at","PDCD5",1.14834465,9.607009825,3.92452367961536,0.00081593883666171,0.0249226010583681,-1.14834465,-0.525295261893184,"programmed cell death 5","9141"
"213610_s_at","KLHL23",1.4871375,10.11668975,3.92362731685891,0.000817663355126824,0.0249239614995359,-1.4871375,-0.527265711068098,"kelch like family member 23","151230"
"218237_s_at","SLC38A1",1.147711,11.1679753,3.92356344943264,0.000817786368455489,0.0249239614995359,-1.147711,-0.52740610757956,"solute carrier family 38 member 1","81539"
"218308_at","TACC3",1.39804244,6.92634131,3.92234386936076,0.000820138905781083,0.024967201934065,-1.39804244,-0.53008701086743,"transforming acidic coiled-coil containing protein 3","10460"
"204464_s_at","EDNRA",1.2067984,10.12071855,3.92123440483128,0.000822284882950218,0.0250186009879261,-1.2067984,-0.532525794086407,"endothelin receptor type A","1909"
"211080_s_at","NEK2",1.51958901,6.646111585,3.9194551868525,0.000825738000086033,0.0250817917526132,-1.51958901,-0.536436680128481,"NIMA related kinase 2","4751"
"209924_at","CCL18",2.36812269,9.528192755,3.91477439040569,0.000834891590997803,0.0252431482443651,-2.36812269,-0.546724768542242,"C-C motif chemokine ligand 18","6362"
"224428_s_at","CDCA7",1.26507815,11.490376475,3.91271220425698,0.000838956297997386,0.0252556999866399,-1.26507815,-0.551256978789903,"cell division cycle associated 7","83879"
"210220_at","FZD2",1.27342647,7.954762585,3.91086704288533,0.000842609921801754,0.0253019101083505,-1.27342647,-0.555312039626197,"frizzled class receptor 2","2535"
"225801_at","FBXO32",1.57877916,5.66748733,3.90904304111197,0.000846237205934213,0.0253523393065496,-1.57877916,-0.559320431424674,"F-box protein 32","114907"
"232501_at","RNF150",1.44593511,4.389174475,3.90409761538756,0.000856150226224776,0.0254817711588675,-1.44593511,-0.570187561209905,"ring finger protein 150","57484"
"202756_s_at","GPC1",1.20232004,7.56100508,3.90198931308819,0.000860411322491238,0.0255668418789176,-1.20232004,-0.574819987829803,"glypican 1","2817"
"222760_at","ZNF703",1.74554207,8.971925865,3.8966402961288,0.000871317126761532,0.025737041548183,-1.74554207,-0.58657198261769,"zinc finger protein 703","80139"
"219253_at","TMEM185B",1.01082657,8.919176315,3.88851788966286,0.000888140865371466,0.0260032294688512,-1.01082657,-0.604414347727707,"transmembrane protein 185B","79134"
"218888_s_at","NETO2",1.14931177,8.496288265,3.88205724792125,0.000901752955764738,0.0261973128886488,-1.14931177,-0.618603813620159,"neuropilin and tolloid like 2","81831"
"205891_at","ADORA2B",1.5254708,7.12446698,3.88035549414119,0.000905372807684921,0.0262460966449513,-1.5254708,-0.622340985653254,"adenosine A2b receptor","136"
"1554899_s_at","FCER1G",1.08028134,8.73775508,3.87777613587407,0.000910886998849678,0.0262950087973105,-1.08028134,-0.628005134865961,"Fc epsilon receptor Ig","2207"
"226955_at","AFAP1L1",1.19741235,6.684839675,3.869600169562,0.000928587284193223,0.0265586801300497,-1.19741235,-0.645956715365923,"actin filament associated protein 1 like 1","134265"
"201147_s_at","TIMP3",1.2119727,9.50227975,3.86338475210309,0.000942271493200774,0.0268755393489499,-1.2119727,-0.659601070161544,"TIMP metallopeptidase inhibitor 3","7078"
"230640_at","FMNL3",1.11963499,7.021759745,3.86337060797796,0.000942302861123675,0.0268755393489499,-1.11963499,-0.659632117420246,"formin like 3","91010"
"213712_at","ELOVL2",1.45894047,5.536739125,3.86177083879663,0.000945857429729656,0.0269437462932663,-1.45894047,-0.663143638016126,"ELOVL fatty acid elongase 2","54898"
"221909_at","RNFT2",1.96796775,5.612413265,3.8584095281518,0.000953369479894849,0.0270360354321841,-1.96796775,-0.670521285274443,"ring finger protein, transmembrane 2","84900"
"230369_at","GPR161",1.28769079,7.285517245,3.85618405897049,0.00095837567361283,0.0270868819061913,-1.28769079,-0.675405540138472,"G protein-coupled receptor 161","23432"
"219637_at","ARMC9",1.09580293,7.139655045,3.85352930009993,0.000964381726764927,0.0271499206021606,-1.09580293,-0.681231576499218,"armadillo repeat containing 9","80210"
"203367_at","DUSP14",1.02070024,8.78201568,3.85310347406228,0.000965348577885303,0.0271499206021606,-1.02070024,-0.682166039609511,"dual specificity phosphatase 14","11072"
"228904_at","HOXB3",1.16807775,10.608896775,3.85144654601876,0.000969119856492829,0.027186571654051,-1.16807775,-0.685802017725203,"homeobox B3","3213"
"228955_at","LRP8",1.70656797,7.788595455,3.84870810297853,0.000975384845952107,0.0272923062704358,-1.70656797,-0.691810920384592,"LDL receptor related protein 8","7804"
"204492_at","ARHGAP11A",1.05603397,6.604893435,3.84804730570809,0.000976902628622619,0.0273207934628858,-1.05603397,-0.693260824792085,"Rho GTPase activating protein 11A","9824"
"211966_at","COL4A2",1.00644431,7.775607615,3.84766002154799,0.000977793270317387,0.0273317213980589,-1.00644431,-0.694110581446291,"collagen type IV alpha 2 chain","1284"
"227933_at","LINGO1",2.01368529,6.893273285,3.84698212373701,0.000979354181468481,0.0273473901285951,-2.01368529,-0.695597963946001,"leucine rich repeat and Ig domain containing 1","84894"
"229059_at","FAM225A",1.89929214,4.15132604,3.84399253338726,0.000986267519676751,0.0274702886593614,-1.89929214,-0.702157120323522,"family with sequence similarity 225 member A","286333"
"213496_at","PLPPR4",1.76053806,7.08927958,3.83910012755735,0.000997685778733241,0.0275484601434251,-1.76053806,-0.71288986548605,"phospholipid phosphatase related 4","9890"
"201058_s_at","MYL9",1.49712014,8.68210683,3.8389928687773,0.000997937572379069,0.0275484601434251,-1.49712014,-0.713125148482284,"myosin light chain 9","10398"
"204163_at","EMILIN1",1.32752167,7.473836005,3.83805398473087,0.00100014433050333,0.0275484601434251,-1.32752167,-0.715184655132354,"elastin microfibril interfacer 1","11117"
"226266_at","PGS1",1.69934115,4.686337235,3.83681536146666,0.00100306301281373,0.027559030264116,-1.69934115,-0.717901576175016,"phosphatidylglycerophosphate synthase 1","9489"
"228507_at","PDE3A",1.74393742,7.97690909,3.83326812699108,0.00101146856951945,0.0276522059227252,-1.74393742,-0.725681904978647,"phosphodiesterase 3A","5139"
"205991_s_at","PRRX1",1.09201621,7.026743025,3.83232225188659,0.00101372171083495,0.0276566211816866,-1.09201621,-0.7277564066413,"paired related homeobox 1","5396"
"223496_s_at","CCDC8",1.86278826,4.55702168,3.8320227780242,0.00101443611694814,0.0276566211816866,-1.86278826,-0.728413203555101,"coiled-coil domain containing 8","83987"
"1569149_at","PDLIM7",1.96351828,6.45438439,3.82751240900717,0.00102525642994151,0.0277321867071161,-1.96351828,-0.738304515965316,"PDZ and LIM domain 7","9260"
"204589_at","NUAK1",1.1334593,9.32594475,3.82738916599955,0.00102555369098208,0.0277321867071161,-1.1334593,-0.738574771609849,"NUAK family kinase 1","9891"
"209981_at","CSDC2",1.3937297,4.99124933,3.82094780726543,0.00104120987930221,0.0280296160270057,-1.3937297,-0.75269845435627,"cold shock domain containing C2","27254"
"208789_at","CAVIN1",1.07562855,9.888332775,3.82007082355117,0.00104335972169017,0.0280460633153442,-1.07562855,-0.754621168990771,"caveolae associated protein 1","284119"
"221565_s_at","CALHM2",1.60936547,7.167335055,3.81948875309317,0.00104478904441053,0.0280469055942342,-1.60936547,-0.75589728274834,"calcium homeostasis modulator family member 2","51063"
"204083_s_at","TPM2",1.56535525,11.259046975,3.81792882611186,0.00104862916696973,0.0280850186600148,-1.56535525,-0.759317109940325,"tropomyosin 2","7169"
"206273_at","PRELID3A",1.85603334,4.79401265,3.81348050133032,0.00105965685730956,0.0282894231803713,-1.85603334,-0.769068286969598,"PRELI domain containing 3A","10650"
"203612_at","BYSL",1.62026792,7.56554073,3.80923657654872,0.00107028508794232,0.0284653999593505,-1.62026792,-0.778370168240545,"bystin like","705"
"218863_s_at","TNS1",1.83720751,4.545955915,3.80716232134659,0.00107551814893025,0.0285332382357057,-1.83720751,-0.782916102476467,"tensin 1","7145"
"219410_at","TMEM45A",1.12300175,10.203322625,3.80186119304736,0.00108900780949035,0.0286670688415431,-1.12300175,-0.794532716561923,"transmembrane protein 45A","55076"
"214587_at","COL8A1",2.10170526,5.44246118,3.80034393717284,0.00109289954293966,0.0286996537210578,-2.10170526,-0.797857196784221,"collagen type VIII alpha 1 chain","1295"
"223079_s_at","GLS",1.03464033,8.118477045,3.79636833949869,0.00110316244463685,0.0288935172865145,-1.03464033,-0.806567428040129,"glutaminase","2744"
"201389_at","ITGA5",1.28621785,7.018266345,3.79609682432992,0.001103866831559,0.0288935172865145,-1.28621785,-0.807162256971119,"integrin subunit alpha 5","3678"
"238542_at","ULBP2",2.14922891,6.869445345,3.79040626151096,0.00111873285086663,0.0291131454646039,-2.14922891,-0.819627816102856,"UL16 binding protein 2","80328"
"229530_at","GUCY1A1",1.48048345,10.013317225,3.78913898357411,0.00112207042771967,0.0291627900662088,-1.48048345,-0.822403562252242,"guanylate cyclase 1 soluble subunit alpha 1","2982"
"204268_at","S100A2",2.14371213,6.972036475,3.78887194467594,0.00112277497567975,0.0291628132044134,-2.14371213,-0.822988448756901,"S100 calcium binding protein A2","6273"
"235318_at","FBN1",1.11154103,8.257513715,3.7873829426289,0.00112671156887035,0.0292234132011322,-1.11154103,-0.826249667857039,"fibrillin 1","2200"
"206204_at","GRB14",1.91150797,6.759984225,3.78666288827269,0.00112862014132203,0.0292451688278587,-1.91150797,-0.827826677482197,"growth factor receptor bound protein 14","2888"
"1569583_at","EREG",1.56692714,5.1212203,3.78463935263176,0.00113400089833249,0.0292874346321819,-1.56692714,-0.832258276424251,"epiregulin","2069"
"211062_s_at","CPZ",2.41993033,5.015703155,3.78276898361307,0.00113899699362886,0.0293241573232856,-2.41993033,-0.83635417459119,"carboxypeptidase Z","8532"
"228703_at","P4HA3",2.44710185,5.750259025,3.78270169480327,0.00113917714046015,0.0293241573232856,-2.44710185,-0.836501524830749,"prolyl 4-hydroxylase subunit alpha 3","283208"
"203325_s_at","COL5A1",1.44199185,9.968143425,3.778277385577,0.00115108419373858,0.0294842484877281,-1.44199185,-0.846189236271126,"collagen type V alpha 1 chain","1289"
"244825_at","SHROOM4",2.0225515,6.16168846,3.76903089868274,0.00117636897103905,0.0298875341503531,-2.0225515,-0.866431221324876,"shroom family member 4","57477"
"227634_at","STK32C",1.09295399,7.124265615,3.76726265539211,0.00118126662541905,0.0299423981199753,-1.09295399,-0.870301455606023,"serine/threonine kinase 32C","282974"
"209172_s_at","CENPF",1.07863993,7.575787405,3.76372199010393,0.00119113434553862,0.0300809562782097,-1.07863993,-0.878050364413584,"centromere protein F","1063"
"204087_s_at","SLC5A6",1.48024204,8.03152729,3.76124460008044,0.00119808729195757,0.0301891233401949,-1.48024204,-0.883471683016315,"solute carrier family 5 member 6","8884"
"209642_at","BUB1",1.4292888,8.80784984,3.7609578978462,0.00119889453176872,0.0301891233401949,-1.4292888,-0.884099048742837,"BUB1 mitotic checkpoint serine/threonine kinase","699"
"1555758_a_at","CDKN3",1.2587086,9.4972438,3.76082013989611,0.00119928259524286,0.0301891233401949,-1.2587086,-0.884400490336034,"cyclin dependent kinase inhibitor 3","1033"
"218691_s_at","PDLIM4",1.37083472,5.81166724,3.75692175330399,0.00121031608824684,0.0302811082912327,-1.37083472,-0.892930328841191,"PDZ and LIM domain 4","8572"
"219383_at","PRR5L",1.16654791,7.410712985,3.75591074408059,0.00121319390850924,0.0302989404271071,-1.16654791,-0.895142270397174,"proline rich 5 like","79899"
"212940_at","COL6A1",1.78984377,7.038842935,3.75472534433085,0.00121657676556435,0.0303312059540496,-1.78984377,-0.8977356527951,"collagen type VI alpha 1 chain","1291"
"215537_x_at","DDAH2",1.31726499,8.575357905,3.75397219961945,0.00121873092083149,0.0303620454432468,-1.31726499,-0.899383304049839,"DDAH family member 2, ADMA-independent","23564"
"213680_at","KRT6B",2.54217355,7.103057155,3.75279780425831,0.00122209748740359,0.0303719000562689,-2.54217355,-0.901952435776231,"keratin 6B","3854"
"225566_at","NRP2",1.58268028,6.98219835,3.74811886321919,0.0012356020515152,0.0305824093103638,-1.58268028,-0.912187118511718,"neuropilin 2","8828"
"229480_at","MAGI2-AS3",1.0525556,6.97019957,3.74010725821154,0.00125906965043607,0.0310368048411147,-1.0525556,-0.929707646414548,"MAGI2 antisense RNA 3","100505881"
"237261_at","ANGPT2",1.13290959,6.352553575,3.73750250007427,0.00126679420695414,0.0311116069349985,-1.13290959,-0.935402874326563,"angiopoietin 2","285"
"203878_s_at","MMP11",2.14894792,8.04077747,3.73451297186137,0.00127571768636032,0.0311846773007781,-2.14894792,-0.941938717927395,"matrix metallopeptidase 11","4320"
"209544_at","RIPK2",1.12521473,7.733556565,3.73429763458479,0.00127636284760208,0.0311846773007781,-1.12521473,-0.942409470260986,"receptor interacting serine/threonine kinase 2","8767"
"205967_at","H4C3",1.02148285,13.610904925,3.73425998530402,0.00127647567991114,0.0311846773007781,-1.02148285,-0.94249177558205,"H4 clustered histone 3","8364"
"203381_s_at","APOE",1.12784285,8.770369475,3.73320313248398,0.00127964702905689,0.0312481917434951,-1.12784285,-0.944802121033498,"apolipoprotein E","348"
"241763_s_at","FBXO32",1.24835692,7.56698664,3.72498622076201,0.00130457153319497,0.0316693180567725,-1.24835692,-0.962761684747971,"F-box protein 32","114907"
"211003_x_at","TGM2",1.0972374,7.19466261,3.72216588499436,0.00131323683952367,0.031809972809108,-1.0972374,-0.968924761546522,"transglutaminase 2","7052"
"229731_at","FOXS1",1.83608639,5.143112895,3.71957030853293,0.00132126192837992,0.0318824320834022,-1.83608639,-0.974596102703315,"forkhead box S1","2307"
"1555375_at","GRIK2",2.056970683,2.2104386985,3.71638408045635,0.00133117961692037,0.0319791583711462,-2.056970683,-0.981557247182873,"glutamate ionotropic receptor kainate type subunit 2","2898"
"235751_s_at","VMO1",1.67139405,5.655982535,3.7163705052686,0.00133122202931374,0.0319791583711462,-1.67139405,-0.981586903885572,"vitelline membrane outer layer 1 homolog","284013"
"203835_at","LRRC32",1.26319138,8.61756404,3.71378768396068,0.00133931581530754,0.0320608985122328,-1.26319138,-0.987229118012991,"leucine rich repeat containing 32","2615"
"202283_at","SERPINF1",1.133698,10.3671383,3.71115737521197,0.00134760847169825,0.0321790759303745,-1.133698,-0.992974487450359,"serpin family F member 1","5176"
"218875_s_at","FBXO5",1.0065014,9.18715085,3.71026155108376,0.00135044434962487,0.0321863752466173,-1.0065014,-0.994931096720189,"F-box protein 5","26271"
"222740_at","ATAD2",1.3788817,9.68925985,3.7087902121717,0.00135511493617165,0.032269559727868,-1.3788817,-0.99814456441948,"ATPase family AAA domain containing 2","29028"
"1559134_a_at","ZNF546",1.33491664,3.73044766,3.70049435246792,0.00138174985785109,0.0326761130960245,-1.33491664,-1.01625958734961,"zinc finger protein 546","339327"
"231909_x_at","ODF2L",1.04911649,7.633800375,3.69489922931404,0.00140000554735805,0.0329041785669172,-1.04911649,-1.02847383444943,"outer dense fiber of sperm tails 2 like","57489"
"215288_at","TRPC2",1.56495688,5.01409494,3.69444997902829,0.00140148166177805,0.0329041785669172,-1.56495688,-1.02945443572898,"transient receptor potential cation channel subfamily C member 2 (pseudogene)","7221"
"221900_at","COL8A2",1.84971386,6.90707862,3.69035442648873,0.00141500972883249,0.0331116364845593,-1.84971386,-1.0383931793867,"collagen type VIII alpha 2 chain","1296"
"232238_at","ASPM",1.43264658,8.26658455,3.68925466914108,0.00141866429707565,0.0331116364845593,-1.43264658,-1.04079319911323,"assembly factor for spindle microtubules","259266"
"228281_at","DDIAS",1.21729946,8.23382861,3.68868122212688,0.00142057360208488,0.0331356065247402,-1.21729946,-1.04204459967289,"DNA damage induced apoptosis suppressor","220042"
"208433_s_at","LRP8",1.42212178,7.95614474,3.68387595348869,0.0014366730574774,0.0333404496679018,-1.42212178,-1.05252970101834,"LDL receptor related protein 8","7804"
"201897_s_at","CKS1B",1.1033816,11.36705535,3.68192428735083,0.00144326328195887,0.0334366186191106,-1.1033816,-1.05678764318069,"CDC28 protein kinase regulatory subunit 1B","1163"
"206994_at","CST4",1.67038151,7.940865695,3.68128776905849,0.00144541908247132,0.0334578693616231,-1.67038151,-1.05817625780572,"cystatin S","1472"
"230422_at","FPR3",1.00397115,9.555766475,3.68104521993859,0.00144624140085695,0.0334578693616231,-1.00397115,-1.05870538805568,"formyl peptide receptor 3","2359"
"211557_x_at","SLCO2B1",1.17299379,6.279198205,3.68094594968064,0.00144657809189844,0.0334578693616231,-1.17299379,-1.05892194840387,"solute carrier organic anion transporter family member 2B1","11309"
"220203_at","BMP8A",1.43169731,5.635855145,3.67989762239879,0.00145013839723935,0.033496542825966,-1.43169731,-1.06120884364923,"bone morphogenetic protein 8a","353500"
