"","ProbeID","Gene_Symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B","logFC_Tumor_vs_Normal","ProbeID_clean","Gene_Name","ENTREZ_ID"
"7267","11736019_a_at","NOP2",38.927737,50.8113199285714,6.46806210506048,6.72084613980444e-07,2.31988955328889e-05,5.63404946409174,-38.927737,"11736019","NOP2 nucleolar protein","4839"
"7269","11736021_a_at","FKBP4",47.3373702857143,115.782877714286,4.79599192847442,5.47397261791981e-05,0.000626330501417996,1.84873894444231,-47.3373702857143,"11736021","FK506 binding protein 4","2288"
"7270","11736023_a_at","MED28",56.7660935,130.30916225,4.55653647491384,0.000103660524095495,0.00102181432602215,1.29133269496997,-56.7660935,"11736023","mediator complex subunit 28","80306"
"7271","11736024_at","MED28",3.44491292857143,17.090575,2.99492773971963,0.00587727835030537,0.0238412392203637,-2.23027667869533,-3.44491292857143,"11736024_at","mediator complex subunit 28","80306"
"7272","11736025_s_at","MED28",36.8935589285714,78.8432264642857,4.88343720323632,4.33499958267077e-05,0.00052315490932329,2.05205999426355,-36.8935589285714,"11736025","mediator complex subunit 28","80306"
"7273","11736034_x_at","EXOSC2",46.2807547857143,95.5223668928571,6.92043773546181,2.12903792030536e-07,9.7373914882855e-06,6.59963521366612,-46.2807547857143,"11736034","exosome component 2","23404"
"7274","11736035_a_at","EXOSC2",29.6260277857143,53.7696219642857,6.34285814188367,9.2745511561285e-07,2.93288383071042e-05,5.36147539073449,-29.6260277857143,"11736035","exosome component 2","23404"
"7277","11736054_a_at","CELF1",16.2045264285714,56.3808314285714,2.80352841531484,0.00932435524948153,0.03429205029768,-2.626614693996,-16.2045264285714,"11736054","CUGBP, Elav-like family member 1","10658"
"7282","11736059_a_at","KIF5B",497.024935714286,1693.04950357143,3.59023024367696,0.00131689787604771,0.00737757947834621,-0.931764609343181,-497.024935714286,"11736059","kinesin family member 5B","3799"
"7283","11736060_a_at","KIF5B",112.667463571429,267.954486785714,4.08182061167062,0.000365256111207612,0.00273392738272028,0.189548005171641,-112.667463571429,"11736060","kinesin family member 5B","3799"
"7284","11736061_a_at","SERPINB5",484.641829071428,329.373280892857,3.06802882317385,0.00491350073111476,0.0206960321150689,-2.0757693226137,-484.641829071428,"11736061","serpin peptidase inhibitor, clade B (ovalbumin), member 5","5268"
"7285","11736067_a_at","HYPK /// SERF2 /// SERF2-C15ORF63",92.9929221428573,467.633186071429,3.2985604976799,0.0027679188857907,0.0131957681076761,-1.57863281232683,-92.9929221428573,"11736067","huntingtin interacting protein K /// small EDRK-rich factor 2 /// SERF2-C15orf63 readthrough","10169 /// 25764 /// 100529067"
"7287","11736073_a_at","ALDH1B1",26.6795846428572,53.9055741071429,3.52538984567059,0.00155552768326631,0.00839913532082851,-1.07703909457928,-26.6795846428572,"11736073","aldehyde dehydrogenase 1 family, member B1","219"
"7288","11736076_a_at","URM1",121.091317142857,454.977422142857,3.59138454385275,0.00131299080264535,0.00736172663024008,-0.929171601991947,-121.091317142857,"11736076","ubiquitin related modifier 1","81605"
"7289","11736083_x_at","GTSE1",28.9155331428571,54.1988062142857,4.46905363936802,0.000130854523899785,0.00122811309291846,1.08770449968872,-28.9155331428571,"11736083","G-2 and S-phase expressed 1","51512"
"7290","11736085_a_at","CTNNBL1",65.3779175,177.018880178571,3.80784985786936,0.000749326475128684,0.00475840081642134,-0.43915956674758,-65.3779175,"11736085","catenin, beta like 1","56259"
"7292","11736093_a_at","RBM42",10.8120611428571,77.0763766428571,2.82321029245362,0.00889681927682062,0.0330718233126546,-2.58644256320266,-10.8120611428571,"11736093","RNA binding motif protein 42","79171"
"7293","11736094_a_at","DCTD",399.000607142857,1042.83197142857,5.1978170020155,1.87557387220084e-05,0.000274826376201009,2.7804525999191,-399.000607142857,"11736094","dCMP deaminase","1635"
"7294","11736095_a_at","GATC",7.54599007142858,21.7751111785714,2.99019419932795,0.00594553199197706,0.024052379422089,-2.2402247949236,-7.54599007142858,"11736095","glutamyl-tRNA(Gln) amidotransferase, subunit C","283459"
"7296","11736099_at","CCDC59",68.2662885714285,184.631590714286,7.19594318641629,1.06946302560125e-07,5.95559483084256e-06,7.17209424817089,-68.2662885714285,"11736099_at","coiled-coil domain containing 59","29080"
"7302","11736109_at","ARL8A",13.5985004285714,56.9422407857143,4.59348671405241,9.39399009333775e-05,0.000947939000327718,1.3773622358692,-13.5985004285714,"11736109_at","ADP-ribosylation factor like GTPase 8A","127829"
"7306","11736133_s_at","PHF19",51.3118444285714,114.132213928571,3.9687095789815,0.000491893362095623,0.0034356720334719,-0.070956496527824,-51.3118444285714,"11736133","PHD finger protein 19","26147"
"7313","11736167_a_at","CCDC34",111.477426357143,187.018583964286,4.19708374152699,0.000269371405946062,0.00215335824513768,0.456063507469953,-111.477426357143,"11736167","coiled-coil domain containing 34","91057"
"7316","11736176_a_at","TRNT1",21.3364557142857,38.7398446428571,3.96140883949374,0.00050141297050773,0.00348884260856872,-0.0877295186673077,-21.3364557142857,"11736176","tRNA nucleotidyl transferase, CCA-adding, 1","51095"
"7317","11736177_s_at","TRNT1",136.335810714286,234.275696785714,5.25002379207582,1.63239691830959e-05,0.00024756599871017,2.90087146822295,-136.335810714286,"11736177","tRNA nucleotidyl transferase, CCA-adding, 1","51095"
"7318","11736178_a_at","TRNT1",25.5221567142857,50.1433863571429,4.6350464587659,8.4088293205053e-05,0.000869123507609038,1.47412794449012,-25.5221567142857,"11736178","tRNA nucleotidyl transferase, CCA-adding, 1","51095"
"7320","11736186_a_at","DDX51",14.2798372142857,38.3071138928571,4.77724699790917,5.75467275436085e-05,0.000650760212229062,1.80512945205688,-14.2798372142857,"11736186","DEAD (Asp-Glu-Ala-Asp) box polypeptide 51","317781"
"7321","11736187_at","DDX51",14.5963775714286,37.9440517857143,4.38330191131085,0.000164376216735516,0.00146770846450665,0.88825182315539,-14.5963775714286,"11736187_at","DEAD (Asp-Glu-Ala-Asp) box polypeptide 51","317781"
"7324","11736209_x_at","METTL2B",79.0263757142857,241.672097142857,5.87622067235779,3.1211851317782e-06,7.19080874926233e-05,4.32710979116863,-79.0263757142857,"11736209","methyltransferase like 2B","55798"
"7325","11736210_at","MRPL57",554.668125714286,1464.38565571429,4.16109136911758,0.000296276254969936,0.00231632884049382,0.372741884064256,-554.668125714286,"11736210_at","mitochondrial ribosomal protein L57","78988"
"7326","11736211_at","MRPL57",26.1462855,68.8937776785714,2.63073423578833,0.0140006010524096,0.0471796758755473,-2.97301259193293,-26.1462855,"11736211_at","mitochondrial ribosomal protein L57","78988"
"7327","11736213_at","MRPL57",36.3585885714286,86.8441691428571,3.57933969877328,0.00135432222120409,0.00753471302384844,-0.956217543289323,-36.3585885714286,"11736213_at","mitochondrial ribosomal protein L57","78988"
"7329","11736217_at","MAP3K8",16.3348862857143,38.0322261428571,3.00060569352611,0.00579639114237448,0.0235881315272357,-2.21833448575635,-16.3348862857143,"11736217_at","mitogen-activated protein kinase kinase kinase 8","1326"
"7330","11736227_a_at","C16orf87",14.8550107857143,37.25260625,3.6390483548332,0.00116116380205062,0.0066918312918318,-0.821901591686391,-14.8550107857143,"11736227","chromosome 16 open reading frame 87","388272"
"7331","11736228_a_at","PIGC",34.9304585714286,185.018439285714,3.33042920259396,0.00255428616617507,0.012397461450154,-1.50884221795004,-34.9304585714286,"11736228","phosphatidylinositol glycan anchor biosynthesis class C","5279"
"7334","11736240_a_at","AAED1",27.530464,90.3684907857143,2.90217979886773,0.00736057549934247,0.0284643879112206,-2.42388237213947,-27.530464,"11736240","AhpC/TSA antioxidant enzyme domain containing 1","195827"
"7336","11736243_a_at","MRPL52",141.143195,420.230088928571,3.83241676667367,0.000702816865367156,0.00452852061894217,-0.383124798786591,-141.143195,"11736243","mitochondrial ribosomal protein L52","122704"
"7337","11736253_a_at","NUP160",63.4029623571429,140.091589107143,5.60911935609575,6.3023471872737e-06,0.000121083018014541,3.72335823123222,-63.4029623571429,"11736253","nucleoporin 160kDa","23279"
"7338","11736254_a_at","NUP160",89.4402339285714,188.549056607143,4.81805326999314,5.16109525987056e-05,0.00059773106767012,1.90005370325976,-89.4402339285714,"11736254","nucleoporin 160kDa","23279"
"7346","11736270_at","NANP",28.1947758571429,40.9607374285714,5.09865786902315,2.44225392370167e-05,0.000337365352281288,2.5512581108663,-28.1947758571429,"11736270_at","N-acetylneuraminic acid phosphatase","140838"
"7347","11736271_at","NANP",111.965786857143,124.3448755,6.28930726026709,1.06494266778004e-06,3.25110278584643e-05,5.24422332799702,-111.965786857143,"11736271_at","N-acetylneuraminic acid phosphatase","140838"
"7348","11736280_at","SLC22A3",23.6869075714286,23.3358117857143,4.46115088508713,0.00013363575709442,0.00124852245539604,1.06931579611269,-23.6869075714286,"11736280_at","solute carrier family 22 (organic cation transporter), member 3","6581"
"7349","11736281_a_at","SLC22A3",72.8161049,46.6521106928571,7.55716571163222,4.39795038038405e-08,3.17405216888695e-06,7.90388479938955,-72.8161049,"11736281","solute carrier family 22 (organic cation transporter), member 3","6581"
"7351","11736288_x_at","TAF8",5.7828545,38.7478436071429,2.71926049257007,0.0113832183934144,0.0400851267229419,-2.79699079697412,-5.7828545,"11736288","TATA box binding protein associated factor 8","129685"
"7352","11736289_a_at","PTPRG",16.2377249285714,35.7154353214286,5.85267980292902,3.31989354427804e-06,7.50508657298003e-05,4.27421352577365,-16.2377249285714,"11736289","protein tyrosine phosphatase, receptor type, G","5793"
"7354","11736301_at","HM13",14.3006068571429,44.6195343571429,2.90280417350833,0.00734949567819837,0.028430443967782,-2.42258851506683,-14.3006068571429,"11736301_at","histocompatibility (minor) 13","81502"
"7359","11736318_a_at","SNRNP48",14.5361187142857,30.9849495714286,3.8482232560102,0.000674402369144967,0.0043923896471365,-0.347031523203012,-14.5361187142857,"11736318","small nuclear ribonucleoprotein, U11/U12 48KDa subunit","154007"
"7360","11736319_at","SNRNP48",3.29095164285714,16.2486616785714,2.74167437456622,0.0107974141541703,0.0384443359147439,-2.75193518009502,-3.29095164285714,"11736319_at","small nuclear ribonucleoprotein, U11/U12 48KDa subunit","154007"
"7361","11736320_at","ANKRD26",3.45626939285715,16.4663211964286,2.67433763958618,0.0126481235706576,0.0435368685555841,-2.88670457034894,-3.45626939285715,"11736320_at","ankyrin repeat domain 26","22852"
"7363","11736327_a_at","ZNF670",15.4458937857143,38.53649475,4.08312526017024,0.000364001634243785,0.00272670014004728,0.192559188988358,-15.4458937857143,"11736327","zinc finger protein 670","93474"
"7364","11736328_s_at","ZNF322",13.2373511428571,32.7827816428571,3.72477525539237,0.000930065773417902,0.00561758362411069,-0.628046008283485,-13.2373511428571,"11736328","zinc finger protein 322","79692"
"7365","11736329_a_at","ACOT9",41.4202897142857,61.7521610714286,5.10102869563379,2.42687821197467e-05,0.000336351428957601,2.55674473646888,-41.4202897142857,"11736329","acyl-CoA thioesterase 9","23597"
"7366","11736333_at","PHF20",32.1949937142857,75.0399142857143,3.36993488021568,0.00231149839799085,0.0114727153706549,-1.42200114474833,-32.1949937142857,"11736333_at","PHD finger protein 20","51230"
"7367","11736336_a_at","RBM19",11.4995607142857,30.7288698571429,5.0242682267599,2.977717113193e-05,0.000391851996122858,2.3789522323198,-11.4995607142857,"11736336","RNA binding motif protein 19","9904"
"7368","11736338_a_at","TXLNG",3.53183546428571,12.4585889821429,3.40214003143574,0.00213023766908868,0.010765611792985,-1.35095025164952,-3.53183546428571,"11736338","taxilin gamma","55787"
"7371","11736366_x_at","MCM10",14.0150322857143,21.6346018571429,4.69104291073535,7.24245022380175e-05,0.000776263999097141,1.60449821939776,-14.0150322857143,"11736366","minichromosome maintenance 10 replication initiation factor","55388"
"7372","11736367_a_at","MCM10",47.149578,67.4483732857143,7.20304993525831,1.0507641256268e-07,5.87132284901991e-06,7.18669905029266,-47.149578,"11736367","minichromosome maintenance 10 replication initiation factor","55388"
"7373","11736368_a_at","MCM10",5.40946982142857,12.8042138035714,5.19578645701219,1.88573513788e-05,0.000275742709104744,2.77576533221121,-5.40946982142857,"11736368","minichromosome maintenance 10 replication initiation factor","55388"
"7376","11736378_at","MSL2",61.1218935714286,302.1348125,2.66618044623045,0.0128914714350477,0.0442142918715583,-2.90290925323475,-61.1218935714286,"11736378_at","male-specific lethal 2 homolog (Drosophila)","55167"
"7377","11736382_at","ZNF697",48.4463245,81.6857578928571,3.86594927398957,0.000643877494052665,0.004230424157852,-0.306518775280685,-48.4463245,"11736382_at","zinc finger protein 697","90874"
"7378","11736396_a_at","RFT1",39.3461297857143,104.11846525,3.99922215877789,0.000453996857603099,0.0032326906128449,-0.000798716678871436,-39.3461297857143,"11736396","RFT1 homolog","91869"
"7379","11736405_a_at","DNMT1",65.0621435714286,185.513900357143,4.78919137510272,5.57419088232486e-05,0.000635149154861446,1.83291855004433,-65.0621435714286,"11736405","DNA (cytosine-5-)-methyltransferase 1","1786"
"7380","11736409_a_at","NUP62",129.439489285714,377.642789642857,8.42818865167345,5.52957727814463e-09,7.20668785366633e-07,9.57782713065951,-129.439489285714,"11736409","nucleoporin 62kDa","23636"
"7381","11736410_a_at","NUP62",10.263236,31.1362691428571,4.08211960251273,0.000364968241942812,0.0027326976369206,0.190238076620672,-10.263236,"11736410","nucleoporin 62kDa","23636"
"7382","11736411_s_at","NUP62",12.5023943571429,45.35170575,4.33889952284666,0.000184955938297153,0.00161150500773506,0.785061875585411,-12.5023943571429,"11736411","nucleoporin 62kDa","23636"
"7383","11736415_at","MFI2",6.10208257142858,50.1131092857143,2.93380239940789,0.00681887402832498,0.0267691187272925,-2.35818832092206,-6.10208257142858,"11736415_at","antigen p97 (melanoma associated) identified by monoclonal antibodies 133.2 and 96.5","4241"
"7384","11736418_a_at","ZNF800",30.2272677142857,80.8956380714286,3.8664848459803,0.000642976654660993,0.00422506742809362,-0.305294140232078,-30.2272677142857,"11736418","zinc finger protein 800","168850"
"7385","11736419_a_at","ZNF800",45.8601546428572,157.675044464286,4.03168186304413,0.000416838302471797,0.00302770947054119,0.0739326491351857,-45.8601546428572,"11736419","zinc finger protein 800","168850"
"7387","11736430_a_at","NOL8",82.6270293571429,133.999742464286,9.17911041890924,1.00273625901987e-09,2.26713942186945e-07,10.9169519216216,-82.6270293571429,"11736430","nucleolar protein 8","55035"
"7388","11736431_a_at","NOL8",24.5796875357143,37.7462830178571,6.56020520315572,5.30812890407892e-07,1.96695444273802e-05,5.83321305395559,-24.5796875357143,"11736431","nucleolar protein 8","55035"
"7391","11736444_at","RBAK",37.6783560714286,89.4605658928571,4.48410320570996,0.000125716342575541,0.00119143490819624,1.12272627154283,-37.6783560714286,"11736444_at","RB-associated KRAB zinc finger","57786"
"7392","11736447_at","TMPO",19.1993102857143,51.1144160714286,5.43875983387981,9.89057212519526e-06,0.000170581288451124,3.33452879000115,-19.1993102857143,"11736447_at","thymopoietin","7112"
"7393","11736452_at","SRFBP1",34.0459653571428,80.3949803214286,3.4391446621933,0.00193893911096712,0.00997464811605728,-1.26903546867638,-34.0459653571428,"11736452_at","serum response factor binding protein 1","153443"
"7400","11736474_s_at","TCF7",7.28514242857143,22.87752,3.23482374741307,0.00324804518970766,0.0149480287101099,-1.71747605008653,-7.28514242857143,"11736474","transcription factor 7 (T-cell specific, HMG-box)","6932"
"7401","11736476_a_at","TCHP",2.98169321428572,15.0936279642857,2.95316314398149,0.00650613028168439,0.0258377798089565,-2.31780427723318,-2.98169321428572,"11736476","trichoplein, keratin filament binding","84260"
"7402","11736479_s_at","FAM72A /// FAM72B /// FAM72C /// FAM72D",22.2941566428571,35.0435183928571,3.60437623732112,0.00126978829767666,0.00717469606082573,-0.899971298699042,-22.2941566428571,"11736479","family with sequence similarity 72, member A /// family with sequence similarity 72, member B /// family with sequence similarity 72, member C /// family with sequence similarity 72, member D","554282 /// 653820 /// 728833 /// 729533"
"7403","11736491_x_at","ICA1",136.438363571429,232.547206071429,4.22911298170313,0.000247470744948485,0.00201429921977033,0.530277193149451,-136.438363571429,"11736491","islet cell autoantigen 1","3382"
"7415","11736516_a_at","SERAC1",5.74105235714286,29.8214841785714,2.69756832297324,0.0119784363807675,0.0417495671061256,-2.84041049967621,-5.74105235714286,"11736516","serine active site containing 1","84947"
"7416","11736527_a_at","SMC2",50.8182219285714,108.95856375,3.29161212708212,0.00281673592807516,0.0133768552223125,-1.59381733778312,-50.8182219285714,"11736527","structural maintenance of chromosomes 2","10592"
"7417","11736528_a_at","SMC2",40.3540589285714,101.790165964286,3.24220611608451,0.00318857519405051,0.0147317039429438,-1.70144613166136,-40.3540589285714,"11736528","structural maintenance of chromosomes 2","10592"
"7420","11736544_at","MACC1",197.212108785714,148.230605607143,5.97337311831633,2.42049148889268e-06,5.97120921115819e-05,4.54472320475837,-197.212108785714,"11736544_at","metastasis associated in colon cancer 1","346389"
"7421","11736545_at","MACC1",20.3377226071429,22.0380915535714,3.41946901297596,0.00203848081946312,0.0103976414784573,-1.31262620811065,-20.3377226071429,"11736545_at","metastasis associated in colon cancer 1","346389"
"7422","11736548_s_at","FANCD2 /// FANCD2P2",4.63573571428571,13.5456941071429,2.99481666164498,0.00587887141920121,0.0238452006693582,-2.23051020359942,-4.63573571428571,"11736548","Fanconi anemia complementation group D2 /// Fanconi anemia complementation group D2 pseudogene 2","2177 /// 101929530"
"7425","11736567_a_at","LEF1",3.33570715714286,8.78326877142857,4.28778948065086,0.000211825618508901,0.00178734650260457,0.666378940032772,-3.33570715714286,"11736567","lymphoid enhancer-binding factor 1","51176"
"7426","11736568_x_at","LEF1",3.31105627857143,8.11363296071429,3.94766244701368,0.000519831955184357,0.0035886931413461,-0.119296332241515,-3.31105627857143,"11736568","lymphoid enhancer-binding factor 1","51176"
"7428","11736577_a_at","IRAK1BP1",12.2768932857143,29.3740719285714,2.98505643649698,0.00602046791966773,0.0243037767973184,-2.2510144424635,-12.2768932857143,"11736577","interleukin 1 receptor associated kinase 1 binding protein 1","134728"
"7431","11736594_x_at","ZBTB24",28.4900407857143,128.770792464286,3.07192568022537,0.00486661059728996,0.020552858280877,-2.06748769709097,-28.4900407857143,"11736594","zinc finger and BTB domain containing 24","9841"
"7432","11736596_s_at","GINS4",48.5154059285714,61.8807206071429,4.67022255207219,7.65597036973378e-05,0.000808676153992116,1.55602693983613,-48.5154059285714,"11736596","GINS complex subunit 4 (Sld5 homolog)","84296"
"7433","11736597_x_at","GINS4",13.4090340714286,25.6306793928571,4.88349084818872,4.33437927883667e-05,0.00052315490932329,2.05218465632007,-13.4090340714286,"11736597","GINS complex subunit 4 (Sld5 homolog)","84296"
"7434","11736602_at","BRIP1",1.19370459285714,8.994344525,3.30999841887518,0.00268933238916531,0.0129083250765543,-1.55361199240165,-1.19370459285714,"11736602_at","BRCA1 interacting protein C-terminal helicase 1","83990"
"7435","11736606_a_at","TAF5L",19.3111880714286,58.0061949642857,3.03918260414026,0.00527426923226136,0.0219129050994659,-2.13693303700983,-19.3111880714286,"11736606","TAF5-like RNA polymerase II, p300/CBP-associated factor (PCAF)-associated factor, 65kDa","27097"
"7436","11736609_at","MSX1",9.44966364285714,27.8875430357143,2.74390634529287,0.010740655911933,0.0382988097575885,-2.74743801979809,-9.44966364285714,"11736609_at","msh homeobox 1","4487"
"7439","11736618_a_at","ABCF2",26.6129155,57.4816986071429,3.96298269779684,0.000499345564320193,0.00347886800417432,-0.0841141256220013,-26.6129155,"11736618","ATP binding cassette subfamily F member 2","10061"
"7440","11736623_a_at","TMEM110",12.4675184285714,33.1803454285714,3.52951572588317,0.00153916497301917,0.00832716909554021,-1.06781801818919,-12.4675184285714,"11736623","transmembrane protein 110","375346"
"7443","11736654_at","NKX6-2",3.39128839285714,22.4059522321429,2.67014560206257,0.0127726400599279,0.0438920659357269,-2.89503559713428,-3.39128839285714,"11736654_at","NK6 homeobox 2","84504"
"7444","11736657_a_at","REST",8.60795514285714,54.2009780714286,2.78008173358309,0.00985894497115209,0.0357891222789783,-2.67428672437352,-8.60795514285714,"11736657","RE1-silencing transcription factor","5978"
"7445","11736663_s_at","ZNF354B",4.52577678571429,14.9458046071429,3.14863568754121,0.00402620030359297,0.0176698501995535,-1.90357188451464,-4.52577678571429,"11736663","zinc finger protein 354B","117608"
"7447","11736669_s_at","SPRY4",2.18403389285714,10.886522125,4.27567922620135,0.000218739422985381,0.00183160430553702,0.638274704230782,-2.18403389285714,"11736669","sprouty RTK signaling antagonist 4","81848"
"7448","11736670_a_at","MCM4",151.344620642857,195.542029964286,5.1081805236973,2.38108204325165e-05,0.000331305767680043,2.57329377156353,-151.344620642857,"11736670","minichromosome maintenance complex component 4","4173"
"7449","11736675_a_at","SNRPB",966.800997142857,1288.71766214286,6.02037325986414,2.1409667700805e-06,5.4794328294366e-05,4.64959148214945,-966.800997142857,"11736675","small nuclear ribonucleoprotein polypeptides B and B1","6628"
"7450","11736678_s_at","PODXL",146.321897285714,193.290644928571,3.54784210565318,0.00146848606352536,0.00803009732180174,-1.02682144996578,-146.321897285714,"11736678","podocalyxin-like","5420"
"7455","11736698_a_at","NEBL",11.0038122857143,25.533577,6.24820689559475,1.18436337283608e-06,3.53057506344226e-05,5.15396593514933,-11.0038122857143,"11736698","nebulette","10529"
"7459","11736721_x_at","RPL32",55.8219342857143,120.110532142857,3.42309060137502,0.00201979421532445,0.010317242530088,-1.30460879626349,-55.8219342857143,"11736721","ribosomal protein L32","6161"
"7461","11736732_a_at","DPY19L3",2.01975253571428,11.2007737678571,3.10144436884913,0.00452505531044589,0.0193737632885044,-2.00461028575008,-2.01975253571428,"11736732","dpy-19-like 3 (C. elegans)","147991"
"7462","11736733_a_at","DPY19L3",1.74750715714286,9.41831577857143,3.35073511457763,0.0024265674868201,0.0119086240448563,-1.46425020388135,-1.74750715714286,"11736733","dpy-19-like 3 (C. elegans)","147991"
"7463","11736735_a_at","ZNF621",20.4863672142857,46.1227283928571,2.80880081819805,0.00920796481908385,0.0339474117210514,-2.61586709088878,-20.4863672142857,"11736735","zinc finger protein 621","285268"
"7471","11736767_at","LOC101929777 /// WNT3",3.61656475,19.5581518392857,3.67564029780019,0.00105636581876297,0.00621180828783298,-0.739295507430174,-3.61656475,"11736767_at","uncharacterized LOC101929777 /// wingless-type MMTV integration site family, member 3","7473 /// 101929777"
"7472","11736768_a_at","USP45",4.48329707142857,16.720621,2.91657503765349,0.00710910757793989,0.0276848288246879,-2.39401854189263,-4.48329707142857,"11736768","ubiquitin specific peptidase 45","85015"
"7473","11736771_a_at","SCRN1",3.63081935714286,14.96253075,4.13636454792117,0.000316282944404508,0.00243953717034052,0.31554949836088,-3.63081935714286,"11736771","secernin 1","9805"
"7480","11736829_a_at","MAP3K7",58.064025,252.716499642857,3.70598229128722,0.000976525079717453,0.0058375234554815,-0.6706393806862,-58.064025,"11736829","mitogen-activated protein kinase kinase kinase 7","6885"
"7481","11736831_a_at","SEC23B",78.6962395714286,162.073471928571,3.49365973118885,0.00168714306850337,0.00895512914987361,-1.14784575587548,-78.6962395714286,"11736831","Sec23 homolog B, COPII coat complex component","10483"
"7485","11736849_a_at","FSD1L",4.02795714285714,21.2428475714286,4.02944751053509,0.000419297060129119,0.00303994984369262,0.0687854726880639,-4.02795714285714,"11736849","fibronectin type III and SPRY domain containing 1-like","83856"
"7486","11736850_a_at","FSD1L",12.1159492142857,27.7236686785714,2.65322090708454,0.0132871016009243,0.0452857314903892,-2.92859901619167,-12.1159492142857,"11736850","fibronectin type III and SPRY domain containing 1-like","83856"
"7489","11736855_a_at","ATP6V1C2",30.3587010714286,31.9964769642857,3.19798920935253,0.00356107359526836,0.0160638566427654,-1.79724874725775,-30.3587010714286,"11736855","ATPase, H+ transporting, lysosomal 42kDa, V1 subunit C2","245973"
"7491","11736858_a_at","ZNF182",8.03920457857143,14.6661177821429,3.00433592665534,0.00574382913457779,0.0234089472031741,-2.21048336334451,-8.03920457857143,"11736858","zinc finger protein 182","7569"
"7493","11736873_a_at","ZNF514",12.5274622857143,32.209544,3.46577277784039,0.00181170060396783,0.00946172037777449,-1.20991447030026,-12.5274622857143,"11736873","zinc finger protein 514","84874"
"7494","11736874_x_at","ZNF514",33.0132179285714,90.0822058214286,3.17387923886895,0.00378145259680748,0.0168517548736291,-1.84927117883973,-33.0132179285714,"11736874","zinc finger protein 514","84874"
"7499","11736894_x_at","STAG3L1 /// STAG3L3",111.373865714286,364.942232857143,2.7406437213203,0.0108237182748905,0.0385213318098002,-2.75401118561745,-111.373865714286,"11736894","stromal antigen 3-like 1 (pseudogene) /// stromal antigen 3-like 3 (pseudogene)","54441 /// 442578"
"7502","11736900_a_at","COL27A1",5.92941307142857,18.0036534642857,3.12390023683726,0.00428071153088271,0.0185560110634446,-1.95660951144982,-5.92941307142857,"11736900","collagen, type XXVII, alpha 1","85301"
"7507","11736919_at","ATAD5",9.28603071428571,23.3769879285714,4.06812753488168,0.000378682773680519,0.00281025174368228,0.157952109430466,-9.28603071428571,"11736919_at","ATPase family, AAA domain containing 5","79915"
"7510","11736931_s_at","FAM72A /// FAM72B /// FAM72C /// FAM72D",20.117898,27.0357222857143,4.26671745350676,0.000223999296855057,0.00186615707002117,0.617481700887005,-20.117898,"11736931","family with sequence similarity 72, member A /// family with sequence similarity 72, member B /// family with sequence similarity 72, member C /// family with sequence similarity 72, member D","554282 /// 653820 /// 728833 /// 729533"
"7511","11736937_s_at","AMMECR1L",81.1732760714286,229.718633392857,7.30385585869923,8.18719144205131e-08,4.85845986905081e-06,7.39297151978421,-81.1732760714286,"11736937","AMMECR1 like","83607"
"7512","11736938_a_at","USP36",12.8350811428571,51.0179175714286,4.21042760698019,0.000260023386133799,0.00209490379352128,0.486974756527143,-12.8350811428571,"11736938","ubiquitin specific peptidase 36","57602"
"7514","11736944_at","C2orf15",7.33015446428571,13.7120981607143,4.23625047751181,0.000242835861606801,0.00198524948428797,0.546823187147715,-7.33015446428571,"11736944_at","chromosome 2 open reading frame 15","150590"
"7515","11736953_a_at","SETDB2",10.8266752142857,34.4440429642857,3.88181025101913,0.000617717187547709,0.00410937918908001,-0.270236841051201,-10.8266752142857,"11736953","SET domain, bifurcated 2","83852"
"7516","11736958_at","TNFSF15",27.3000459285714,29.6538571071429,4.45247936374522,0.00013675522464964,0.00127357170466987,1.04913976885166,-27.3000459285714,"11736958_at","tumor necrosis factor (ligand) superfamily, member 15","9966"
"7517","11736962_a_at","MBNL2",10.5045810714286,36.7503158214286,2.72683708656456,0.0111819404510653,0.0395143760609795,-2.78178219251232,-10.5045810714286,"11736962","muscleblind-like splicing regulator 2","10150"
"7519","11736975_a_at","DNMT3B",11.1571111428571,31.0132585714286,3.02814977335595,0.00541882596672965,0.0223948216722399,-2.16026012048219,-11.1571111428571,"11736975","DNA (cytosine-5-)-methyltransferase 3 beta","1789"
"7520","11736985_a_at","NUBPL",64.9937042857143,231.057711428571,3.2969193369268,0.00277937500184793,0.0132376075803952,-1.58222034497843,-64.9937042857143,"11736985","nucleotide binding protein-like","80224"
"7523","11737008_a_at","KIAA1429",4.64236728571429,23.5309383571429,3.31681681438384,0.0026435144188438,0.0127297665320679,-1.53868178862365,-4.64236728571429,"11737008","KIAA1429","25962"
"7524","11737011_a_at","APLF /// PROKR1",4.1727104,10.2422496428571,3.45627221809315,0.00185613921472452,0.00963539776361188,-1.2310246392488,-4.1727104,"11737011","aprataxin and PNKP like factor /// prokineticin receptor 1","10887 /// 200558"
"7525","11737012_at","APLF /// PROKR1",25.0360397142857,34.053677,4.7156144049438,6.78301952388518e-05,0.000737502199828986,1.66169681375518,-25.0360397142857,"11737012_at","aprataxin and PNKP like factor /// prokineticin receptor 1","10887 /// 200558"
"7527","11737028_at","OTX1",4.814113,17.2946045,3.751890889659,0.000866820905773622,0.00531553304043303,-0.566498873717204,-4.814113,"11737028_at","orthodenticle homeobox 1","5013"
